Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s)
специальность,1108,profession,N.Fem.Inan,A1,"Golosa, MiP, МН",1,специальности,Dat.Sing,Кто ты по специальности?,_,_,учёба/работа
специальность,1109,profession,N.Fem.Inan,A1,"Golosa, MiP, МН",2,специальность,Nom.Sing,"Моя специальность — переводчик, но я работаю фотографом.",_,_,учёба/работа
специальность,1110,profession,N.Fem.Inan,A1,"Golosa, MiP, МН",3,специальностям,Dat.Plur,В этом университете учат двадцати специальностям.,_,_,учёба/работа
серый,1111,grey,A,A1,"Golosa, MiP, МН",1,серые,Nom.Plur,Мне не нравятся эти серые тучи на небе.,_,_,описание
серый,1112,grey,A,A1,"Golosa, MiP, МН",2,серый,Nom.Masc.Sing,Серый волк — герой многих русских сказок.,_,_,описание
серый,1113,grey,A,A1,"Golosa, MiP, МН",3,серых,Loc.Plur,Видите мужчину в серых штанах? Это мой дядя.,_,_,описание
поступать,1114,enter,V,A1,"Golosa, MiP, МН",1,поступают,Plur.3.Pres/Fut,Куда поступают твои одноклассники?,_,_,учёба/работа
поступать,1115,enter,V,A1,"Golosa, MiP, МН",2,поступать,Inf,Мой брат в этом году поступает в МГУ.,_,_,учёба/работа
поступать,1116,enter,V,A1,"Golosa, MiP, МН",3,поступает,Sing.3.Pres/Fut,"В этом году он не поступает в университет, а идёт работать.",_,_,учёба/работа
факультет,1117,faculty,N.Masc.Inan,A1,"Golosa, MiP, МН",1,факультете,Loc.Sing,На каком факультете ты учишься?,_,_,учёба/работа
факультет,1118,faculty,N.Masc.Inan,A1,"Golosa, MiP, МН",2,факультета,Gen.Sing,Это профессор с моего факультета.,_,_,учёба/работа
факультет,1119,faculty,N.Masc.Inan,A1,"Golosa, MiP, МН",3,факультет,Acc.Sing,Я поступила на факультет лингвистики.,_,_,учёба/работа
внучка,1120,granddaughter,N.Fem.Anim,A1,"Golosa, MiP, LM, МН, Поехали",1,внучка,Nom.Sing,Моя внучка любит танцевать.,_,_,люди
внучка,1121,granddaughter,N.Fem.Anim,A1,"Golosa, MiP, LM, МН, Поехали",2,внучку,Acc.Sing,Как зовут вашу внучку?,_,_,люди
внучка,1122,granddaughter,N.Fem.Anim,A1,"Golosa, MiP, LM, МН, Поехали",3,внучки,Gen.Sing,У моей внучки много талантов.,_,_,люди
посылать,1123,send,V,A1,"MiP, МН",1,посылает,Sing.3.Pres/Fut,Каждый месяц он посылает деньги своей семье.,_,_,"люди, общение"
посылать,1124,send,V,A1,"MiP, МН",2,посылать,Inf,Я люблю посылать друзьям открытки из путешествий.,_,_,"люди, общение"
посылать,1125,send,V,A1,"MiP, МН",3,посылают,Plur.3.Pres/Fut,Сергея всегда посылают на встречи с клиентами.,_,_,"люди, общение"
бассейн,1126,swimming pool,N.Masc.Inan,A1,"Golosa, MiP, МН, Поехали",1,бассейна,Gen.Sing,Я только что вернулась из бассейна.,_,_,"свободное время, здоровье"
бассейн,1127,swimming pool,N.Masc.Inan,A1,"Golosa, MiP, МН, Поехали",2,бассейне,Loc.Sing,Я не люблю плавать в бассейне. Там слишком грязно.,_,_,"свободное время, здоровье"
бассейн,1128,swimming pool,N.Masc.Inan,A1,"Golosa, MiP, МН, Поехали",3,бассейн,Nom.Sing,Рядом с нашим домом открылся новый бассейн.,_,_,"свободное время, здоровье"
менеджер,1129,manager,N.Masc.Anim,A1,"Golosa, MiP, МН",1,менеджер,Nom.Sing,Генеральный менеджер сейчас в отпуске. Что ему передать?,_,_,"люди, учёба/работа"
менеджер,1130,manager,N.Masc.Anim,A1,"Golosa, MiP, МН",2,менеджеры,Nom.Plur,Менеджеры нашей компании собрались на встречу.,_,_,"люди, учёба/работа"
менеджер,1131,manager,N.Masc.Anim,A1,"Golosa, MiP, МН",3,менеджера,Gen.Sing,Мы поменяли генерального менеджера нашей компании.,_,_,"люди, учёба/работа"
англичанин,1132,Englishman,N.Masc.Anim,A1,"МН, Поехали, Кс",1,англичане,Nom.Plur,Англичане пьют чай с молоком.,_,_,"политика, люди"
англичанин,1133,Englishman,N.Masc.Anim,A1,"МН, Поехали, Кс",2,англичанин,Nom.Sing,"Наш сосед — англичанин. Он родился в Лондоне, но вырос в Москве.",_,_,"политика, люди"
англичанин,1134,Englishman,N.Masc.Anim,A1,"МН, Поехали, Кс",3,англичанина,Acc.Sing,Ваня похож на англичанина.,_,_,"политика, люди"
свидание,1135,date,N.Neut.Inan,A1,"LM, МН",1,свидания,Gen.Sing,Мне пора идти. До свидания!,_,_,"люди, общение, свободное время"
свидание,1136,date,N.Neut.Inan,A1,"LM, МН",2,свидание,Acc.Sing,Я вчера опоздала на свидание.,_,_,"люди, общение, свободное время"
свидание,1137,date,N.Neut.Inan,A1,"LM, МН",3,свиданье,Acc.Sing,Петя пригласил Машу на первое свиданье.,_,_,"люди, общение, свободное время"
спокойный,1138,calm,A,A1,МН,1,спокойное,Nom.Neut.Sing,_,_,_,"люди, внутренний мир, описание"
спокойный,1139,calm,A,A1,МН,2,спокойной,Gen.Fem.Sing,Спокойной ночи! Сладких снов!,_,_,"люди, внутренний мир, описание"
спокойный,1140,calm,A,A1,МН,3,спокойная,Nom.Fem.Sing,"День был ветреный дождливый, а ночь — спокойная и тихая.",_,_,"люди, внутренний мир, описание"
поужинать,1141,have dinner,V,A1,"Golosa, MiP, LM, МН",1,поужинать,Inf,Где нам сегодня поужинать? Я хочу пиццу.,_,_,еда
поужинать,1142,have dinner,V,A1,"Golosa, MiP, LM, МН",2,поужинали,Plur.Past,Вчера мы поужинали в итальянском ресторане.,_,_,еда
поужинать,1143,have dinner,V,A1,"Golosa, MiP, LM, МН",3,поужинаем,Plur.1.Pres/Fut,Давай поужинаем сегодня вместе?,_,_,еда
внук,1144,grandson,N.Masc.Anim,A1,"Golosa, MiP, LM, МН, Поехали",1,внуков,Gen.Plur,У Марии Петровны пять внуков.,_,_,люди
внук,1145,grandson,N.Masc.Anim,A1,"Golosa, MiP, LM, МН, Поехали",2,внуки,Nom.Plur,Мои внуки часто приезжают ко мне в гости.,_,_,люди
внук,1146,grandson,N.Masc.Anim,A1,"Golosa, MiP, LM, МН, Поехали",3,внуку,Dat.Sing,Бабушка приготовила внуку котлеты с картошкой.,_,_,люди
общежитие,1147,dormitory,N.Neut.Inan,A1,"Golosa, MiP, МН",1,общежитии,Loc.Sing,Вы живёте в квартире или в общежитии?,_,_,"жильё, учёба/работа"
общежитие,1148,dormitory,N.Neut.Inan,A1,"Golosa, MiP, МН",2,общежитие,Nom.Sing,Наше общежитие очень старое.,_,_,"жильё, учёба/работа"
общежитие,1149,dormitory,N.Neut.Inan,A1,"Golosa, MiP, МН",3,общежитиях,Loc.Plur,В российских общежитиях нельзя пить и курить.,_,_,"жильё, учёба/работа"
иностранец,1150,foreigner,N.Masc.Anim,A1,МН,1,иностранцы,Nom.Plur,Иностранцы обычно приезжают в Москву или в Санкт-Петербург.,_,_,"политика, люди"
иностранец,1151,foreigner,N.Masc.Anim,A1,МН,2,иностранцев,Gen.Plur,На чемпионат мира по футболу в Россию приехало много иностранцев.,_,_,"политика, люди"
иностранец,1152,foreigner,N.Masc.Anim,A1,МН,3,иностранец,Nom.Sing,Директор нашей компании — иностранец. Он приехал из Франции.,_,_,"политика, люди"
россия,1153,Russia,N.Fem.Inan,A1,"Golosa, MiP, МН, Кс",1,россии,Loc.Sing,Вам нравится жить в России?,_,_,политика
россия,1154,Russia,N.Fem.Inan,A1,"Golosa, MiP, МН, Кс",2,россию,Acc.Sing,Он приехал в Россию на неделю и остался навсегда.,_,_,политика
россия,1155,Russia,N.Fem.Inan,A1,"Golosa, MiP, МН, Кс",3,россией,Ins.Sing,В Берлине начались переговоры между Россией и ЕС.,_,_,политика
горячий,1156,hot,A,A1,"Golosa, MiP, МН",1,горячих,Gen.Plur,_,_,_,"описание, еда"
горячий,1157,hot,A,A1,"Golosa, MiP, МН",2,горячей,Gen.Fem.Sing,_,_,_,"описание, еда"
горячий,1158,hot,A,A1,"Golosa, MiP, МН",3,горячая,Nom.Fem.Sing,_,_,_,"описание, еда"
сок,1159,juice,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",1,сок,Acc.Sing,Я люблю яблочный сок.,_,_,"еда, магазин"
сок,1160,juice,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",2,соком,Ins.Sing,Он пьёт водку с соком.,_,_,"еда, магазин"
сок,1161,juice,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",3,сока,Gen.Sing,"Налей мне стакан сока, пожалуйста!",_,_,"еда, магазин"
обувь,1162,shoes,N.Fem.Inan,A1,"Golosa, MiP, МН",1,обувь,Nom.Sing,_,_,_,магазин
обувь,1163,shoes,N.Fem.Inan,A1,"Golosa, MiP, МН",2,обуви,Gen.Sing,У меня нет хорошей зимней обуви.,_,_,магазин
обувь,1164,shoes,N.Fem.Inan,A1,"Golosa, MiP, МН",3,обувью,Ins.Sing,_,_,_,магазин
суп,1165,soup,N.Masc.Inan,A1,"Golosa, MiP, МН",1,суп,Acc.Sing,Я не люблю суп без мяса.,_,_,еда
суп,1166,soup,N.Masc.Inan,A1,"Golosa, MiP, МН",2,супы,Acc.Plur,_,_,_,еда
суп,1167,soup,N.Masc.Inan,A1,"Golosa, MiP, МН",3,супе,Loc.Sing,В этом супе есть картошка?,_,_,еда
аэропорт,1168,airport,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Поехали",1,аэропорту,Loc.Sing,Когда ты прилетаешь? Я встречу тебя в аэропорту.,_,_,"транспорт, путешествие"
аэропорт,1169,airport,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Поехали",2,аэропорта,Gen.Sing,Позвони мне из аэропорта!,_,_,"транспорт, путешествие"
аэропорт,1170,airport,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Поехали",3,аэропорт,Acc.Sing,"Мне пора ехать в аэропорт, а я не могу найти свой паспорт.",_,_,"транспорт, путешествие"
сыр,1171,cheese,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Кс",1,сыр,Acc.Sing,Катя не ест сыр с плесенью.,_,_,"еда, магазин"
сыр,1172,cheese,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Кс",2,сыром,Ins.Sing,Ты будешь бутерброд с сыром и ветчиной?,_,_,"еда, магазин"
сыр,1173,cheese,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Кс",3,сыра,Gen.Sing,Она жить не может без сыра!,_,_,"еда, магазин"
юрист,1174,lawyer,N.Masc.Anim,A1,"Golosa, MiP, МН",1,юристов,Gen.Plur,В России сейчас много юристов и экономистов.,_,_,"учёба/работа, люди"
юрист,1175,lawyer,N.Masc.Anim,A1,"Golosa, MiP, МН",2,юристы,Nom.Plur,Сколько зарабатывают юристы в Москве?,_,_,"учёба/работа, люди"
юрист,1176,lawyer,N.Masc.Anim,A1,"Golosa, MiP, МН",3,юриста,Gen.Sing,Мне нужна помощь юриста.,_,_,"учёба/работа, люди"
умный,1177,clever,A,A1,"Golosa, MiP, LM, МН",1,умный,Nom.Masc.Sing,_,_,_,"описание, внутренний мир"
умный,1178,clever,A,A1,"Golosa, MiP, LM, МН",2,умные,Nom.Plur,_,_,_,"описание, внутренний мир"
умный,1179,clever,A,A1,"Golosa, MiP, LM, МН",3,умных,Gen.Plur,_,_,_,"описание, внутренний мир"
завтрак,1180,breakfast,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",1,завтрак,Acc.Sing,_,_,_,еда
завтрак,1181,breakfast,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",2,завтрака,Gen.Sing,_,_,_,еда
завтрак,1182,breakfast,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",3,завтраком,Ins.Sing,_,_,_,еда
курица,1183,chicken,N.Fem.Anim,A1,"Golosa, MiP, МН, Кс",1,куры,Nom.Plur,_,_,_,"еда, магазин"
курица,1184,chicken,N.Fem.Anim,A1,"Golosa, MiP, МН, Кс",2,курицу,Acc.Sing,Я не ем курицу.,_,_,"еда, магазин"
курица,1185,chicken,N.Fem.Anim,A1,"Golosa, MiP, МН, Кс",3,курица,Nom.Sing,Эта курица несвежая.,_,_,"еда, магазин"
младший,1186,younger,A,A1,"Golosa, МН",1,младший,Nom.Masc.Sing,Мой младший брат любит мультики.,_,_,"люди, описание"
младший,1187,younger,A,A1,"Golosa, МН",2,младших,Gen.Plur,У Коли нет младших братьев.,_,_,"люди, описание"
младший,1188,younger,A,A1,"Golosa, МН",3,младшего,Gen.Masc.Sing,_,_,_,"люди, описание"
конверт,1189,envelope,N.Masc.Inan,A1,"MiP, LM, МН",1,конверт,Acc.Sing,_,_,_,"учёба/работа, магазин"
конверт,1190,envelope,N.Masc.Inan,A1,"MiP, LM, МН",2,конверта,Gen.Sing,_,_,_,"учёба/работа, магазин"
конверт,1191,envelope,N.Masc.Inan,A1,"MiP, LM, МН",3,конверты,Nom.Plur,_,_,_,"учёба/работа, магазин"
копейка,1192,kopeck,N.Fem.Inan,A1,"Golosa, MiP, МН",1,копейки,Gen.Sing,_,_,_,магазин
копейка,1193,kopeck,N.Fem.Inan,A1,"Golosa, MiP, МН",2,копеек,Gen.Plur,_,_,_,магазин
копейка,1194,kopeck,N.Fem.Inan,A1,"Golosa, MiP, МН",3,копейку,Acc.Sing,_,_,_,магазин
фабрика,1195,factory,N.Fem.Inan,A1,"LM, МН",1,фабрике,Loc.Sing,_,_,_,учёба/работа
фабрика,1196,factory,N.Fem.Inan,A1,"LM, МН",2,фабрики,Gen.Sing,_,_,_,учёба/работа
фабрика,1197,factory,N.Fem.Inan,A1,"LM, МН",3,фабрика,Nom.Sing,_,_,_,учёба/работа
касса,1198,cash desk,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",1,кассе,Loc.Sing,_,_,_,магазин
касса,1199,cash desk,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",2,кассу,Acc.Sing,_,_,_,магазин
касса,1200,cash desk,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",3,кассы,Gen.Sing,_,_,_,магазин
тетрадь,1201,copybook,N.Fem.Inan,A1,"Golosa, MiP, МН",1,тетрадь,Acc.Sing,_,_,_,"учёба/работа, магазин"
тетрадь,1202,copybook,N.Fem.Inan,A1,"Golosa, MiP, МН",2,тетрадями,Ins.Plur,_,_,_,"учёба/работа, магазин"
тетрадь,1203,copybook,N.Fem.Inan,A1,"Golosa, MiP, МН",3,тетради,Gen.Sing,_,_,_,"учёба/работа, магазин"
приезжать,1204,come,V,A1,"Golosa, MiP, МН",1,приезжали,Plur.Past,_,_,_,путешествие
приезжать,1205,come,V,A1,"Golosa, MiP, МН",2,приезжают,Plur.3.Pres/Fut,_,_,_,путешествие
приезжать,1206,come,V,A1,"Golosa, MiP, МН",3,приезжает,Sing.3.Pres/Fut,_,_,_,путешествие
голубой,1207,light blue,A,A1,"Golosa, MiP, МН",1,голубой,Nom.Masc.Sing,_,_,_,описание
голубой,1208,light blue,A,A1,"Golosa, MiP, МН",2,голубую,Acc.Fem.Sing,_,_,_,описание
голубой,1209,light blue,A,A1,"Golosa, MiP, МН",3,голубым,Ins.Masc.Sing,_,_,_,описание
гитара,1210,guitar,N.Fem.Inan,A1,"Golosa, MiP, МН",1,гитару,Acc.Sing,_,_,_,свободное время
гитара,1211,guitar,N.Fem.Inan,A1,"Golosa, MiP, МН",2,гитарой,Ins.Sing,_,_,_,свободное время
гитара,1212,guitar,N.Fem.Inan,A1,"Golosa, MiP, МН",3,гитара,Nom.Sing,_,_,_,свободное время
чашка,1213,cup,N.Fem.Inan,A1,"LM, МН",1,чашку,Acc.Sing,_,_,_,"магазин, жильё"
чашка,1214,cup,N.Fem.Inan,A1,"LM, МН",2,чашки,Gen.Sing,_,_,_,"магазин, жильё"
чашка,1215,cup,N.Fem.Inan,A1,"LM, МН",3,чашкой,Ins.Sing,_,_,_,"магазин, жильё"
южный,1216,Southern,A,A1,МН,1,южной,Gen.Fem.Sing,_,_,_,"описание, путешествие"
южный,1217,Southern,A,A1,МН,2,южных,Gen.Plur,_,_,_,"описание, путешествие"
южный,1218,Southern,A,A1,МН,3,южные,Nom.Plur,_,_,_,"описание, путешествие"
мороженое,1219,ice cream,N.Neut.Inan,A1,"Golosa, MiP, LM, МН",1,мороженое,Acc.Sing,_,_,_,"еда, магазин"
мороженое,1220,ice cream,N.Neut.Inan,A1,"Golosa, MiP, LM, МН",2,мороженым,Ins.Sing,_,_,_,"еда, магазин"
мороженое,1221,ice cream,N.Neut.Inan,A1,"Golosa, MiP, LM, МН",3,мороженого,Gen.Sing,_,_,_,"еда, магазин"
синий,1222,dark blue,A,A1,"Golosa, MiP, LM, МН",1,синий,Nom.Masc.Sing,_,_,_,описание
синий,1223,dark blue,A,A1,"Golosa, MiP, LM, МН",2,синие,Nom.Plur,_,_,_,описание
синий,1224,dark blue,A,A1,"Golosa, MiP, LM, МН",3,синим,Ins.Masc.Sing,_,_,_,описание
столовая,1225,canteen,N.Fem.Inan,A1,"Golosa, MiP, МН",1,столовой,Loc.Sing,_,_,_,"жильё, еда"
столовая,1226,canteen,N.Fem.Inan,A1,"Golosa, MiP, МН",2,столовую,Acc.Sing,_,_,_,"жильё, еда"
столовая,1227,canteen,N.Fem.Inan,A1,"Golosa, MiP, МН",3,столовая,Nom.Sing,_,_,_,"жильё, еда"
сахар,1228,sugar,N.Masc.Inan,A1,"Golosa, MiP, МН",1,сахар,Acc.Sing,_,_,_,"еда, магазин"
сахар,1229,sugar,N.Masc.Inan,A1,"Golosa, MiP, МН",2,сахару,Gen.Sing,_,_,_,"еда, магазин"
сахар,1230,sugar,N.Masc.Inan,A1,"Golosa, MiP, МН",3,сахара,Gen.Sing,_,_,_,"еда, магазин"
карандаш,1231,pencil,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",1,карандаш,Acc.Sing,_,_,_,"учёба/работа, магазин"
карандаш,1232,pencil,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",2,карандашом,Ins.Sing,_,_,_,"учёба/работа, магазин"
карандаш,1233,pencil,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",3,карандаша,Gen.Sing,_,_,_,"учёба/работа, магазин"
рад,1234,glad,A,A1,"LM, МН",1,рад,Masc.Sing,_,_,_,"описание, внутренний мир"
рад,1235,glad,A,A1,"LM, МН",2,рады,Plur,_,_,_,"описание, внутренний мир"
рад,1236,glad,A,A1,"LM, МН",3,рада,Fem.Sing,_,_,_,"описание, внутренний мир"
разумный,1237,rational,A,A1,МН,1,разумными,Ins.Plur,_,_,_,"описание, внутренний мир"
разумный,1238,rational,A,A1,МН,2,разумная,Nom.Fem.Sing,_,_,_,"описание, внутренний мир"
разумный,1239,rational,A,A1,МН,3,разумных,Gen.Plur,_,_,_,"описание, внутренний мир"
коммуникация,1240,communication,N.Fem.Inan,A1,"Golosa, MiP, МН",1,коммуникаций,Gen.Plur,_,_,_,общение
коммуникация,1241,communication,N.Fem.Inan,A1,"Golosa, MiP, МН",2,коммуникации,Gen.Sing,_,_,_,общение
коммуникация,1242,communication,N.Fem.Inan,A1,"Golosa, MiP, МН",3,коммуникациям,Dat.Plur,_,_,_,общение
продолжать,1243,continue,V,A1,МН,1,продолжает,Sing.3.Pres/Fut,_,_,_,"время, учеба/работа"
продолжать,1244,continue,V,A1,МН,2,продолжал,Masc.Sing.Past,_,_,_,"время, учеба/работа"
продолжать,1245,continue,V,A1,МН,3,продолжать,Inf,_,_,_,"время, учеба/работа"
картошка,1246,potato,N.Fem.Inan,A1,"Golosa, MiP, МН, Кс",1,картошку,Acc.Sing,_,_,_,"еда, магазин"
картошка,1247,potato,N.Fem.Inan,A1,"Golosa, MiP, МН, Кс",2,картошки,Gen.Sing,_,_,_,"еда, магазин"
картошка,1248,potato,N.Fem.Inan,A1,"Golosa, MiP, МН, Кс",3,картошкой,Ins.Sing,_,_,_,"еда, магазин"
балет,1249,ballet,N.Masc.Inan,A1,"Golosa, MiP, МН",1,балета,Gen.Sing,_,_,_,свободное время
балет,1250,ballet,N.Masc.Inan,A1,"Golosa, MiP, МН",2,балет,Acc.Sing,_,_,_,свободное время
балет,1251,ballet,N.Masc.Inan,A1,"Golosa, MiP, МН",3,балетов,Gen.Plur,_,_,_,свободное время
архитектура,1252,architecture,N.Fem.Inan,A1,"Golosa, MiP, МН",1,архитектуры,Gen.Sing,_,_,_,"учёба/работа, жильё"
архитектура,1253,architecture,N.Fem.Inan,A1,"Golosa, MiP, МН",2,архитектура,Nom.Sing,_,_,_,"учёба/работа, жильё"
архитектура,1254,architecture,N.Fem.Inan,A1,"Golosa, MiP, МН",3,архитектуре,Dat.Sing,_,_,_,"учёба/работа, жильё"
талантливый,1255,talented,A,A1,МН,1,талантливый,Nom.Masc.Sing,_,_,_,"описание, внутренний мир"
талантливый,1256,talented,A,A1,МН,2,талантливые,Nom.Plur,_,_,_,"описание, внутренний мир"
талантливый,1257,talented,A,A1,МН,3,талантливого,Gen.Masc.Sing,_,_,_,"описание, внутренний мир"
ужин,1258,dinner,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",1,ужин,Acc.Sing,_,_,_,"еда, свободное время, время"
ужин,1259,dinner,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",2,ужина,Gen.Sing,_,_,_,"еда, свободное время, время"
ужин,1260,dinner,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",3,ужину,Dat.Sing,_,_,_,"еда, свободное время, время"
национальность,1261,nationality,N.Fem.Inan,A1,"Golosa, MiP, МН",1,национальности,Gen.Sing,_,_,_,"политика, люди"
национальность,1262,nationality,N.Fem.Inan,A1,"Golosa, MiP, МН",2,национальность,Nom.Sing,_,_,_,"политика, люди"
национальность,1263,nationality,N.Fem.Inan,A1,"Golosa, MiP, МН",3,национальностей,Gen.Plur,_,_,_,"политика, люди"
лампа,1264,lamp,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",1,лампы,Gen.Sing,_,_,_,"жильё, магазин"
лампа,1265,lamp,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",2,лампу,Acc.Sing,_,_,_,"жильё, магазин"
лампа,1266,lamp,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",3,лампа,Nom.Sing,_,_,_,"жильё, магазин"
биология,1267,biology,N.Fem.Inan,A1,"Golosa, MiP, МН",1,биологии,Gen.Sing,_,_,_,"учёба/работа, животные/растения"
биология,1268,biology,N.Fem.Inan,A1,"Golosa, MiP, МН",2,биология,Nom.Sing,_,_,_,"учёба/работа, животные/растения"
биология,1269,biology,N.Fem.Inan,A1,"Golosa, MiP, МН",3,биологию,Acc.Sing,_,_,_,"учёба/работа, животные/растения"
чайник,1270,kettle,N.Masc.Inan,A1,"LM, МН",1,чайника,Gen.Sing,_,_,_,"еда, магазин"
чайник,1271,kettle,N.Masc.Inan,A1,"LM, МН",2,чайник,Acc.Sing,_,_,_,"еда, магазин"
чайник,1272,kettle,N.Masc.Inan,A1,"LM, МН",3,чайников,Gen.Plur,_,_,_,"еда, магазин"
бытовой,1273,household,A,A1,МН,1,бытовых,Gen.Plur,_,_,_,жильё
бытовой,1274,household,A,A1,МН,2,бытовые,Inan.Acc.Plur,_,_,_,жильё
бытовой,1275,household,A,A1,МН,3,бытового,Gen.Masc.Sing,_,_,_,жильё
пятница,1276,Friday,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",1,пятницу,Acc.Sing,_,_,_,время
пятница,1277,Friday,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",2,пятница,Nom.Sing,_,_,_,время
пятница,1278,Friday,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",3,пятницы,Gen.Sing,_,_,_,время
дешевый,1279,cheap,A,A1,МН,1,дешевле,Comp,_,_,_,магазин
дешевый,1280,cheap,A,A1,МН,2,дешёвый,Nom.Masc.Sing,_,_,_,магазин
дешевый,1281,cheap,A,A1,МН,3,дешёвая,Nom.Fem.Sing,_,_,_,магазин
фрукт,1282,fruit,N.Masc.Inan,A1,"LM, МН",1,фрукты,Nom.Plur,_,_,_,"еда, магазин"
фрукт,1283,fruit,N.Masc.Inan,A1,"LM, МН",2,фруктов,Gen.Plur,_,_,_,"еда, магазин"
фрукт,1284,fruit,N.Masc.Inan,A1,"LM, МН",3,фруктам,Dat.Plur,_,_,_,"еда, магазин"
четверг,1285,Thursday,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Кс",1,четверг,Acc.Sing,_,_,_,время
четверг,1286,Thursday,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Кс",2,четвергам,Dat.Plur,_,_,_,время
четверг,1287,Thursday,N.Masc.Inan,A1,"Golosa, MiP, LM, МН, Кс",3,четверга,Gen.Sing,_,_,_,время
колбаса,1288,sausage,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",1,колбасы,Gen.Sing,_,_,_,"еда, магазин"
колбаса,1289,sausage,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",2,колбасу,Acc.Sing,_,_,_,"еда, магазин"
колбаса,1290,sausage,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",3,колбаса,Nom.Sing,_,_,_,"еда, магазин"
книжный,1291,book,A,A1,"Golosa, MiP, LM, МН",1,книжной,Gen.Fem.Sing,_,_,_,"описание, магазин"
книжный,1292,book,A,A1,"Golosa, MiP, LM, МН",2,книжный,Nom.Masc.Sing,_,_,_,"описание, магазин"
книжный,1293,book,A,A1,"Golosa, MiP, LM, МН",3,книжного,Gen.Neut.Sing,_,_,_,"описание, магазин"
теннис,1294,tennis,N.Masc.Inan,A1,"MiP, LM, МН",1,теннису,Dat.Sing,_,_,_,свободное время
теннис,1295,tennis,N.Masc.Inan,A1,"MiP, LM, МН",2,тенниса,Gen.Sing,_,_,_,свободное время
теннис,1296,tennis,N.Masc.Inan,A1,"MiP, LM, МН",3,теннис,Nom.Sing,_,_,_,свободное время
паспорт,1297,passport,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",1,паспорт,Acc.Sing,_,_,_,"путешествие, учёба/работа"
паспорт,1298,passport,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",2,паспорту,Dat.Sing,_,_,_,"путешествие, учёба/работа"
паспорт,1299,passport,N.Masc.Inan,A1,"Golosa, MiP, LM, МН",3,паспортом,Ins.Sing,_,_,_,"путешествие, учёба/работа"
студенческий,1300,student,A,A1,МН,1,студенческий,Nom.Masc.Sing,_,_,_,"описание, учёба/работа"
студенческий,1301,student,A,A1,МН,2,студенческого,Gen.Masc.Sing,_,_,_,"описание, учёба/работа"
студенческий,1302,student,A,A1,МН,3,студенческих,Gen.Plur,_,_,_,"описание, учёба/работа"
овощ,1303,vegetable,N.Masc.Inan,A1,МН,1,овощи,Acc.Plur,_,_,_,"еда, магазин"
овощ,1304,vegetable,N.Masc.Inan,A1,МН,2,овощей,Gen.Plur,_,_,_,"еда, магазин"
овощ,1305,vegetable,N.Masc.Inan,A1,МН,3,овощу,Gen.Sing,_,_,_,"еда, магазин"
просить,1306,ask,V,A1,"MiP, LM, МН",1,прошу,Sing.1.Pres/Fut,_,_,_,"люди, общение"
просить,1307,ask,V,A1,"MiP, LM, МН",2,просит,Sing.3.Pres/Fut,_,_,_,"люди, общение"
просить,1308,ask,V,A1,"MiP, LM, МН",3,просил,Masc.Sing.Past,_,_,_,"люди, общение"
виза,1309,visa,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",1,визы,Nom.Plur,_,_,_,путешествие
виза,1310,visa,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",2,виз,Gen.Plur,_,_,_,путешествие
виза,1311,visa,N.Fem.Inan,A1,"Golosa, MiP, LM, МН",3,визу,Acc.Sing,_,_,_,путешествие
