Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s)
объявление,2059,advertisment,N.Neut.Inan,A2,"Golosa, LM",2,объявление,Acc.Sing,Вчера я увидел объявление о продаже квартиры.,Yesterday I saw an advertisment for the sale of an apartment.,_,"общение, учёба/работа"
объявление,2060,advertisment,N.Neut.Inan,A2,"Golosa, LM",3,объявлений,Gen.Plur,Около подъезда висит много объявлений.,There are a lot of ads hanging near the entrance.,_,"общение, учёба/работа"
объяснять,2061,explain,V,A2,"Golosa, LM",1,объяснять,Imperf.Inf,Я не хочу ничего тебе объяснять.,I don't want to explain anything to you.,_,"внутренний мир, общение"
объяснять,2062,explain,V,A2,"Golosa, LM",2,объясняет,Imperf.Sing.3,Преподаватель по истории очень хорошо объясняет материал.,Our history teacher explains the material very well.,_,"внутренний мир, общение"
объяснять,2063,explain,V,A2,"Golosa, LM",3,объясняют,Imperf.Plur.3,Учёные объясняют это неохотно.,Scientists are reluctant to explain this.,_,"внутренний мир, общение"
обыкновенный,2064,ordinary,A,A2,"Golosa, LM",1,обыкновенный,Nom.Masc.Sing,Я самый обыкновенный человек.,I am a very ordinary person.,_,описание
обыкновенный,2065,ordinary,A,A2,"Golosa, LM",2,обыкновенная,Nom.Fem.Sing,"Я не красавица, а самая обыкновенная женщина.","I am not a beauty, just an ordinary woman.",_,описание
обыкновенный,2066,ordinary,A,A2,"Golosa, LM",3,обыкновенных,Gen.Plur,Это фильм про обыкновенных людей.,This is a film about ordinary people.,_,описание
обычный,2067,usual,A,A2,"Golosa, LM",1,обычная,Nom.Fem.Sing,У меня обычная однокомнатная квартира.,I have a normal one-room apartment.,_,описание
обычный,2068,usual,A,A2,"Golosa, LM",2,обычные,Nom.Plur,Здесь работают самые обычные люди.,Very ordinary people work here.,_,описание
обычный,2069,usual,A,A2,"Golosa, LM",3,обычных,Gen.Plur,В обычных обстоятельствах я бы так не поступил.,I wouldn't do that under usual circumstances.,_,описание
огромный,2070,huge,A,A2,"Golosa, LM",1,огромный,Nom.Masc.Sing,Это огромный труд.,It's a big job.,_,"мера, описание"
огромный,2071,huge,A,A2,"Golosa, LM",2,огромным,Ins.Masc.Sing,Он обладает огромным творческим потенциалом.,He has enormous creative potential.,_,"мера, описание"
огромный,2072,huge,A,A2,"Golosa, LM",3,огромное,Nom.Neut.Sing,Огромное вам спасибо!,Thanks a lot!,_,"мера, описание"
одеваться,2073,get dressed,V,A2,"Golosa, LM",1,одеваться,Imperf.Inf,"Скоро поезд, пора одеваться.","Time to get dressed, the train will come soon.",_,"люди, одежда"
одеваться,2074,get dressed,V,A2,"Golosa, LM",2,одевались,Imperf.Plur.Past,"Я думаю, что раньше люди одевались более нарядно.",I think that earlier people used to dress more elegantly.,_,"люди, одежда"
одеваться,2075,get dressed,V,A2,"Golosa, LM",3,одевайся,Imperf.Imper.Sing.2,"Одевайся, мы уже выходим.","Get dressed, we're leaving.",_,"люди, одежда"
одинаковый,2076,same,A,A2,LM,1,одинаковый,Nom.Masc.Sing,Нам нужен одинаковый размер.,We need the same size.,_,описание
одинаковый,2077,same,A,A2,LM,2,одинаковые,Nom.Plur,Эти сумки одинаковые по цвету.,These bags are the same color.,_,описание
одинаковый,2078,same,A,A2,LM,3,одинаковы,Plur,Эти слова почти одинаковы по значению.,These words are almost identical in meaning.,_,описание
озеро,2079,lake,N.Neut.Inan,A2,"Golosa, MiP, LM",1,озера,Gen.Sing,У озера очень красиво вечером.,It's very beautiful near the lake in the evening.,_,путешествие
озеро,2080,lake,N.Neut.Inan,A2,"Golosa, MiP, LM",2,озеро,Acc.Sing,Мы поедем купаться на озеро.,We will go to the lake to swim.,_,путешествие
озеро,2081,lake,N.Neut.Inan,A2,"Golosa, MiP, LM",3,озере,Loc.Sing,Вчера я искупался в озере.,Yesterday I swam in the lake.,_,путешествие
окончание,2082,end,N.Neut.Inan,A2,LM,1,окончания,Gen.Sing,Не могу дождаться окончания рабочего дня.,Can't wait for the end of my work day.,_,"описание, время"
окончание,2083,end,N.Neut.Inan,A2,LM,2,окончании,Loc.Sing,Я с радостью думаю об окончании университета.,It makes me happy to think about graduating.,_,"описание, время"
окончание,2084,end,N.Neut.Inan,A2,LM,3,окончание,Nom.Sing,Окончание вечера было потрясающим.,The end of the evening was awesome.,_,"описание, время"
опытный,2085,experienced,A,A2,LM,1,опытный,Nom.Masc.Sing,Михаил – опытный инженер.,Mikhail is an experienced engineer.,_,"описание, учёба/работа"
опытный,2086,experienced,A,A2,LM,2,опытные,Nom.Plur,Опытные работники ценятся на рынке.,Experienced workers are valued on the job market.,_,"описание, учёба/работа"
опытный,2087,experienced,A,A2,LM,3,опытным,Ins.Masc.Sing,Он был опытным лётчиком.,He was an experienced pilot.,_,"описание, учёба/работа"
осенний,2088,autumn,A,A2,LM,1,осенний,Nom.Masc.Sing,Дует холодный осенний ветер.,A cold autumn wind is blowing.,_,"описание, погода, время"
осенний,2089,autumn,A,A2,LM,2,осеннем,Loc.Masc.Sing,На осеннем небе много облаков.,There  are lot of clouds in the autumn sky.,_,"описание, погода, время"
осенний,2090,autumn,A,A2,LM,3,осенней,Gen.Fem.Sing,Я люблю запах осенней листвы.,I love the smell of autumn leaves.,_,"описание, погода, время"
основной,2091,main,A,A2,LM,1,основном,Loc.Neut.Sing,Вопрос касался в основном зарплаты.,The question mainly concerned wages.,_,описание
основной,2092,main,A,A2,LM,2,основных,Gen.Plur,В городе работают четыре основных предприятия.,The city has four major businesses.,_,описание
основной,2093,main,A,A2,LM,3,основная,Nom.Fem.Sing,Это основная проблема современного образования.,This is the main problem of modern education.,_,описание
остров,2094,island,N.Masc.Inan,A2,"MiP, LM",1,острове,Loc.Sing,Я хочу провести отпуск на острове.,I want to spend my vacation on the island.,_,путешествие
остров,2095,island,N.Masc.Inan,A2,"MiP, LM",2,остров,Acc.Sing,Мои родители скоро поедут на остров Гаити.,My parents will soon visit the island of Haiti.,_,путешествие
остров,2096,island,N.Masc.Inan,A2,"MiP, LM",3,острова,Gen.Sing,Маша недавно вернулась с острова Крит. Ей очень понравилась природа.,Masha has recently returned from the island of Crete. She really enjoyed the nature there.,_,путешествие
ответить,2097,answer,V,A2,MiP,1,ответил,Perf.Masc.Sing.Past,Он быстро ответил на моё сообщение.,He answered my message quickly.,_,общение
ответить,2098,answer,V,A2,MiP,2,ответить,Perf.Inf,Нужно что-то ему ответить.,I need to give him some kind of answer.,_,общение
ответить,2099,answer,V,A2,MiP,3,ответила,Perf.Fem.Sing.Past,Я ответила на твой вопрос?,Did I answer your question?,_,общение
отвечать,2100,answer,V,A2,"Golosa, MiP, LM",1,отвечает,Imperf.Sing.3,Преподаватель не отвечает на мои вопросы.,The teacher doesn't answer my questions.,_,"описание, учёба/работа"
отвечать,2101,answer,V,A2,"Golosa, MiP, LM",2,отвечать,Imperf.Inf,Я не хочу за это отвечать.,I don't want to be responsible for that.,_,"описание, учёба/работа"
отвечать,2102,answer,V,A2,"Golosa, MiP, LM",3,отвечал,Imperf.Masc.Sing.Past,Петя отлично отвечал у доски.,Petya gave an excellent answer in front of the class.,_,"описание, учёба/работа"
открывать,2103,open,V,A2,"MiP, LM",1,открывает,Imperf.Sing.3,С возрастом человек открывает для себя много нового.,A person discovers a lot of new things with age.,_,"учёба/работа, жильё"
открывать,2104,open,V,A2,"MiP, LM",2,открывать,Imperf.Inf,Кто будет открывать шампанское?,Who will open the champagne?,_,"учёба/работа, жильё"
открывать,2105,open,V,A2,"MiP, LM",3,открывая,Imperf.Gerund,"Я случайно упал, открывая дверь.",I accidentally fell when I was opening the door.,_,"учёба/работа, жильё"
открываться,2106,open,V,A2,LM,1,открывается,Imperf.Sing.3,Магазин открывается в десять утра.,The store opens at 10 a.m.,_,"учёба/работа, жильё"
открываться,2107,open,V,A2,LM,2,открывались,Imperf.Plur.Past,"Я не выспался, утром глаза совсем не открывались.","I did not sleep well, that's why in the morning my eyes did not open at all.",_,"учёба/работа, жильё"
открываться,2108,open,V,A2,LM,3,открываются,Imperf.Plur.3,Кафе обычно открываются не раньше девяти утра.,Cafes do not usually open before nine in the morning.,_,"учёба/работа, жильё"
открытие,2109,opening,N.Neut.Inan,A2,LM,1,открытия,Gen.Sing,"Я ушёл с церемонии открытия, потому что было очень скучно.",I left the opening ceremony because it was very boring,_,"учёба/работа, жильё"
открытие,2110,opening,N.Neut.Inan,A2,LM,2,открытие,Nom.Sing,Открытие выставки прошло великолепно.,The opening of the exhibition was great.,_,"учёба/работа, жильё"
открытие,2111,opening,N.Neut.Inan,A2,LM,3,открытий,Gen.Plur,В шестнадцатом веке сделано много географических открытий.,Many geographical discoveries were made in the sixteenth century.,_,"учёба/работа, жильё"
отношение,2112,relation,N.Neut.Inan,A2,LM,1,отношение,Nom.Sing,Какое отношение это имеет к делу?,What does that have to do with the case?,_,"внутренний мир, общение, политика"
отношение,2113,relation,N.Neut.Inan,A2,LM,2,отношении,Loc.Sing,Саша рассказал о своём отношении к искусству.,Sasha talked about his attitude toward art.,_,"внутренний мир, общение, политика"
отношение,2114,relation,N.Neut.Inan,A2,LM,3,отношений,Gen.Plur,Вася учится на факультете международных отношений.,Vasya is studying at the Department of International Relations.,_,"внутренний мир, общение, политика"
отправить,2115,send,V,A2,MiP,1,отправить,Perf.Inf,Я хочу отправить посылку.,I want to send a parcel.,_,"описание, учёба/работа"
отправить,2116,send,V,A2,MiP,2,отправили,Perf.Plur.Past,Мы отправили статью в журнал.,We sent an article to the journal.,_,"описание, учёба/работа"
отправить,2117,send,V,A2,MiP,3,отправил,Perf.Masc.Sing.Past,Я отправил вам отчёт вчера днём.,I sent you a report yesterday afternoon.,_,"описание, учёба/работа"
отправлять,2118,send,V,A2,"Golosa, MiP, LM",1,отправлять,Imperf.Inf,"У меня сломался телефон, и я не могу отправлять сообщения.",My phone is broken and I can't send messages.,_,"описание, учёба/работа"
отправлять,2119,send,V,A2,"Golosa, MiP, LM",2,отправляют,Imperf.Plur.3,Родители отправляют мне деньги раз в месяц.,My parents send me money every month.,_,"описание, учёба/работа"
отправлять,2120,send,V,A2,"Golosa, MiP, LM",3,отправляет,Imperf.Sing.3,Андрей отправляет много писем каждый день.,Andrey sends a lot of e-mails every day.,_,"описание, учёба/работа"
отчество,2121,patronymic,N.Neut.Inan,A2,"Golosa, LM",1,отчество,Nom.Sing,Какое у тебя отчество?,What's your patronymic?,_,"люди, общение, учёба/работа"
отчество,2122,patronymic,N.Neut.Inan,A2,"Golosa, LM",2,отчеству,Dat.Sing,Кто вы по отчеству? Иванович.,What's your patronymic? Ivanovich.,_,"люди, общение, учёба/работа"
отчество,2123,patronymic,N.Neut.Inan,A2,"Golosa, LM",3,отчеством,Ins.Sing,"Мне нужны ваши документы с именем, фамилией и отчеством.","I need your documents with your name, surname and patronymic.",_,"люди, общение, учёба/работа"
оценивать,2124,estimate,V,A2,LM,1,оценивать,Imperf.Inf,Ваши курсовые работы будет оценивать комиссия.,Your course papers will be graded by the committee.,_,"описание, учёба/работа"
оценивать,2125,estimate,V,A2,LM,2,оценивают,Imperf.Plur.3,Экономисты оценивают ситуацию на рынке.,Economists evaluate the situation of the market.,_,"описание, учёба/работа"
оценивать,2126,estimate,V,A2,LM,3,оцениваете,Imperf.Plur.2,Как вы оцениваете свои шансы?,How do you rate your chances?,_,"описание, учёба/работа"
падать,2127,fall,V,A2,"Golosa, LM",1,падает,Imperf.Sing.3,Курс рубля сейчас падает.,The rouble is falling now.,_,описание
падать,2128,fall,V,A2,"Golosa, LM",2,падал,Imperf.Masc.Sing.Past,Вчера падал крупный снег.,A heavy snow fell yesterday.,_,описание
падать,2129,fall,V,A2,"Golosa, LM",3,падали,Imperf.Plur.Past,С деревьев падали жёлтые листья.,Yellow leaves fell from the trees.,_,описание
палец,2130,finger,N.Masc.Inan,A2,"Golosa, LM",1,пальцем,Ins.Sing,Он показал пальцем на схему.,He pointed at a diagram.,_,"люди, здоровье"
палец,2131,finger,N.Masc.Inan,A2,"Golosa, LM",2,пальцами,Ins.Plur,Не щёлкай пальцами! Меня это раздражает.,Don't snap your fingers! It annoys me.,_,"люди, здоровье"
палец,2132,finger,N.Masc.Inan,A2,"Golosa, LM",3,пальцев,Gen.Plur,Преступник оставил отпечатки пальцев.,The offender left his fingerprints.,_,"люди, здоровье"
парламент,2133,parliament,N.Masc.Inan,A2,LM,1,парламенте,Loc.Sing,Михаил работает в парламенте.,Mikhail works in the parliament.,_,политика
парламент,2134,parliament,N.Masc.Inan,A2,LM,2,парламент,Nom.Sing,Парламент принял новый закон.,The parliament passed a new law.,_,политика
парламент,2135,parliament,N.Masc.Inan,A2,LM,3,парламента,Gen.Sing,Этого депутата исключили из парламента.,That deputy was expelled from the parliament.,_,политика
партия,2136,party,N.Fem.Inan,A2,LM,1,партии,Gen.Sing,Кандидат от либеральной партии победил на выборах.,The Liberal Party candidate won the election.,_,политика
партия,2137,party,N.Fem.Inan,A2,LM,2,партия,Nom.Sing,Партия набрала большинство голосов.,The party got the most votes.,_,политика
партия,2138,party,N.Fem.Inan,A2,LM,3,партию,Acc.Sing,Мой друг недавно вступил в партию.,My friend has recently joined the party.,_,политика
певец,2139,singer,N.Masc.Anim,A2,LM,1,певец,Nom.Sing,Мой любимый певец скоро выступит в Москве.,My favorite singer will perform in Moscow soon.,_,"люди, учёба/работа, свободное время"
певец,2140,singer,N.Masc.Anim,A2,LM,2,певцы,Nom.Plur,На фестиваль приехали певцы и музыканты.,Singers and musicians came to the festival.,_,"люди, учёба/работа, свободное время"
певец,2141,singer,N.Masc.Anim,A2,LM,3,певца,Gen.Sing,"Фанаты певца подошли, чтобы взять автограф.",The singer’s fans came forward to get his autograph.,_,"люди, учёба/работа, свободное время"
певица,2142,singer,N.Fem.Anim,A2,LM,1,певица,Nom.Sing,Певица Мадонна выпустила новый альбом.,The singer Madonna has released a new album.,_,"люди, учёба/работа, свободное время"
певица,2143,singer,N.Fem.Anim,A2,LM,2,певицы,Gen.Sing,Недавно я взяла автограф своей любимой певицы.,I recently got my favorite singer’s autograph.,_,"люди, учёба/работа, свободное время"
певица,2144,singer,N.Fem.Anim,A2,LM,3,певицей,Ins.Sing,В детстве я хотела стать певицей.,When I was a child I wanted to be a singer.,_,"люди, учёба/работа, свободное время"
пенсия,2145,pension,N.Fem.Inan,A2,"Golosa, MiP, LM",1,пенсию,Acc.Sing,Моя бабушка уже давно получает пенсию.,My grandma has been receiving a pension for a long time.,_,"политика, учёба/работа"
пенсия,2146,pension,N.Fem.Inan,A2,"Golosa, MiP, LM",2,пенсии,Gen.Sing,Какой сейчас минимальный размер пенсии?,What is the minimum pension now?,_,"политика, учёба/работа"
пенсия,2147,pension,N.Fem.Inan,A2,"Golosa, MiP, LM",3,пенсия,Nom.Sing,Пенсия увеличивается каждый год.,The pension increases every year.,_,"политика, учёба/работа"
первый,2148,first,A,A2,"Golosa, MiP, LM",1,первую,Acc.Fem.Sing,Саша недавно написал и опубликовал свою первую книгу.,Sasha recently wrote and published his first book.,_,"описание, мера"
первый,2149,first,A,A2,"Golosa, MiP, LM",2,первый,Nom.Masc.Sing,Нил Армстронг – первый человек на Луне.,Neil Armstrong is the first man on the Moon.,_,"описание, мера"
первый,2150,first,A,A2,"Golosa, MiP, LM",3,первого,Gen.Masc.Sing,С первого раза у тебя ничего не получится.,You won’t succeed the first time.,_,"описание, мера"
перевод,2151,translation,N.Masc.Inan,A2,LM,1,переводов,Gen.Plur,Я работаю в бюро переводов.,I work for an interpreting firm.,_,"учёба/работа, общение"
перевод,2152,translation,N.Masc.Inan,A2,LM,2,перевода,Gen.Sing,Мне больше нравится этот вариант перевода.,I prefer this version of the translation.,_,"учёба/работа, общение"
перевод,2153,translation,N.Masc.Inan,A2,LM,3,переводы,Nom.Plur,Существуют переводы Библии почти на все языки.,There are translations of the Bible in almost all languages.,_,"учёба/работа, общение"
переводить,2154,translate,V,A2,LM,1,переводить,Imperf.Inf,Вчера я начал переводить статью на английский.,Yesterday I started translating the article into English.,_,"учёба/работа, общение"
переводить,2155,translate,V,A2,LM,2,переводя,Imperf.Gerund,"Нужно быть внимательным, переводя текст.",You need to be focused when translating the text.,_,"учёба/работа, общение"
переводить,2156,translate,V,A2,LM,3,переводит,Imperf.Sing.3,Алексей – переводчик. Он переводит документы на немецкий язык.,Alexey is a translator. He translates documents into German.,_,"учёба/работа, общение"
передавать,2157,pass,V,A2,"Golosa, LM",1,передаёт,Imperf.Sing.3,Корреспондент передаёт новости с места событий.,The correspondent transmits news from the scene.,_,общение
передавать,2158,pass,V,A2,"Golosa, LM",2,передавать,Imperf.Inf,Чемпионат мира по футболу будут передавать по всем каналам.,The World Cup will be broadcast on all channels.,_,общение
передавать,2159,pass,V,A2,"Golosa, LM",3,передают,Imperf.Plur.3,Компьютеры передают информацию по всему миру.,Computers transmit information all around the world.,_,общение
переезжать,2160,move,V,A2,"Golosa, MiP, LM",1,переезжая,Imperf.Gerund,"Переезжая от родителей, я забыл у них ноутбук. Пришлось вернуться за ним.","When I was moving out of my parents’ place, I forgot my laptop there. I had to go back for it.",_,жильё
переезжать,2161,move,V,A2,"Golosa, MiP, LM",2,переезжать,Imperf.Inf,Я не люблю переезжать с места на место.,I don't like to move from place to place.,_,жильё
переезжать,2162,move,V,A2,"Golosa, MiP, LM",3,переезжали,Imperf.Plur.Past,Мои родители раньше часто переезжали.,My parents used to move often.,_,жильё
переехать,2163,move,V,A2,MiP,1,переехал,Perf.Masc.Sing.Past,Петя недавно переехал в Москву.,Petya has recently moved to Moscow.,_,жильё
переехать,2164,move,V,A2,MiP,2,переехали,Perf.Plur.Past,"Мы недавно переехали, ещё никого не знаем.",We've moved recently and don't know anyone yet.,_,жильё
переехать,2165,move,V,A2,MiP,3,переехать,Perf.Inf,Я хочу переехать в Санкт-Петербург.,I want to move to Saint Petersburg.,_,жильё
пересадка,2166,transfer,N.Fem.Inan,A2,"Golosa, LM",1,пересадку,Acc.Sing,По дороге в Рим мы сделали пересадку в Берлине.,"On the way to Rome, we had a connection in Berlin.",_,путешествие
переходить,2167,pass,V,A2,LM,1,переходит,Imperf.Sing.3,Вася переходит на третий курс.,Vasya is moving up to the third year course.,_,описание
переходить,2168,pass,V,A2,LM,2,переходят,Imperf.Plur.3,Сегодня многие люди переходят на карты вместо наличных.,Today many people are switching to credit cards instead of cash.,_,описание
переходить,2169,pass,V,A2,LM,3,переходить,Imperf.Inf,Нельзя переходить дорогу на красный свет!,Don’t cross the road when the light is red.,_,описание
песня,2170,song,N.Fem.Inan,A2,"Golosa, LM",1,песни,Nom.Plur,"В этом фильме всё прекрасно: и игра актёров, и сюжет, и песни.","Everything in this film is wonderful: the acting, the plot, and the songs.",_,свободное время
песня,2171,song,N.Fem.Inan,A2,"Golosa, LM",2,песня,Nom.Sing,Эта песня мне очень нравится!,I really like this song!,_,свободное время
песня,2172,song,N.Fem.Inan,A2,"Golosa, LM",3,песню,Acc.Sing,Я умею играть эту песню на гитаре.,I can play this song on the guitar.,_,свободное время
пирог,2173,cake,N.Masc.Inan,A2,"LM, Кс",1,пирог,Acc.Sing,Мы испекли пирог. Хочешь попробовать?,We baked a pie. Do you want to try it?,_,еда
пирог,2174,cake,N.Masc.Inan,A2,"LM, Кс",2,пироги,Acc.Plur,Я очень люблю пироги.,I really like pies.,_,еда
пирог,2175,cake,N.Masc.Inan,A2,"LM, Кс",3,пирога,Gen.Sing,"Положи мне кусочек пирога, пожалуйста.","Give me a piece of pie, please.",_,еда
пирожок,2176,patty,N.Masc.Inan,A2,"LM, Кс",1,пирожки,Acc.Plur,В детстве бабушка пекла мне пирожки.,When I was a child my grandmother baked buns for me.,_,еда
пирожок,2177,patty,N.Masc.Inan,A2,"LM, Кс",2,пирожок,Acc.Sing,Будешь пирожок с яблоком?,Will you have an apple pie?,_,еда
плавать,2178,swim,V,A2,"Golosa, LM",1,плавать,Imperf.Inf,Маша не умеет плавать.,Masha can't swim.,_,"свободное время, здоровье"
плавать,2179,swim,V,A2,"Golosa, LM",2,плавала,Imperf.Fem.Sing.Past,Раньше я хорошо плавала.,I used to swim well.,_,"свободное время, здоровье"
плавать,2180,swim,V,A2,"Golosa, LM",3,плавали,Imperf.Plur.Past,Летом мы ездили на море и много плавали.,In the summer we went to the sea and swam a lot.,_,"свободное время, здоровье"
плакать,2181,cry,V,A2,LM,1,плакала,Imperf.Fem.Sing.Past,Я очень расстроилась из-за экзамена и даже плакала.,I was very upset about the exam and even cried.,_,"внутренний мир, общение"
плакать,2182,cry,V,A2,LM,2,плачет,Imperf.Sing.3,"Ребёнок плачет, потому что хочет есть.",The child is crying because he wants to eat.,_,"внутренний мир, общение"
плакать,2183,cry,V,A2,LM,3,плакал,Imperf.Masc.Sing.Past,В детстве я много плакал.,I cried a lot in my childhood.,_,"внутренний мир, общение"
платить,2184,pay,V,A2,"Golosa, MiP, LM",1,платить,Imperf.Inf,Уже пора платить за квартиру.,It's time to pay the rent.,_,"магазин, учёба/работа"
платить,2185,pay,V,A2,"Golosa, MiP, LM",2,платят,Imperf.Plur.3,"Я только что устроилась на работу, мне платят немного.","I just got a job, I'm not paid much.",_,"магазин, учёба/работа"
платить,2186,pay,V,A2,"Golosa, MiP, LM",3,платит,Imperf.Sing.3,Кто платит за ужин?,Who is paying for dinner?,_,"магазин, учёба/работа"
плащ,2187,raincoat,N.Masc.Inan,A2,"Golosa, LM, Поехали",1,плащ,Acc.Sing,Вчера я купила новый плащ.,Yesterday I bought a new raincoat.,_,одежда
плащ,2188,raincoat,N.Masc.Inan,A2,"Golosa, LM, Поехали",2,плаще,Loc.Sing,Осенью я люблю ходить в плаще.,In autumn I like to wear a raincoat.,_,одежда
плащ,2189,raincoat,N.Masc.Inan,A2,"Golosa, LM, Поехали",3,плащом,Ins.Sing,Завтра будет дождь. Я возьму с собой в поездку свитер с плащом. ,It will rain tomorrow. I'll take a raincoat and a sweater on the trip.,_,одежда
плыть,2190,"sail, swim",V,A2,LM,1,плывёт,Imperf.Sing.3,"Смотри, корабль плывёт!","Look, the ship is sailing!",_,"транспорт, путешествие"
плыть,2191,"sail, swim",V,A2,LM,2,плывут,Imperf.Plur.3,"Ветер сильный, поэтому облака плывут быстро.","The wind is strong, that's why the clouds are moving fast.",_,"транспорт, путешествие"
плыть,2192,"sail, swim",V,A2,LM,3,плыть,Imperf.Inf,Плыть против течения тяжело.,It's hard to swim against the current.,_,"транспорт, путешествие"
победа,2193,victory,N.Fem.Inan,A2,LM,1,победа,Nom.Sing,Победа в этом соревновании очень важна для меня.,It's very important for me to win in this competition.,_,"общение, политика, свободное время"
победа,2194,victory,N.Fem.Inan,A2,LM,2,победы,Gen.Sing,Девятого мая в России отмечают День Победы.,On May 9th people in Russia celebrate Victory Day.,_,"общение, политика, свободное время"
победа,2195,victory,N.Fem.Inan,A2,LM,3,победу,Acc.Sing,Наша команда одержала победу.,Our team has won.,_,"общение, политика, свободное время"
побеждать,2196,win,V,A2,LM,1,побеждает,Imperf.Sing.3,Добро всегда побеждает!,Good always triumphs.,_,"общение, политика, свободное время"
побеждать,2197,win,V,A2,LM,2,побеждать,Imperf.Inf,Наши футболисты начали побеждать в этом сезоне.,Our football team began to win this season.,_,"общение, политика, свободное время"
побеждать,2198,win,V,A2,LM,3,побеждали,Imperf.Plur.Past,Демократы давно не побеждали на выборах.,Democrats haven't won the election for a long time.,_,"общение, политика, свободное время"
побеседовать,2199,talk,V,A2,LM,1,побеседовать,Perf.Inf,Нам нужно побеседовать. Встретимся завтра?,We need to talk. Shall we meet tomorrow?,_,"люди, общение"
поблагодарить,2200,thank,V,A2,LM,1,поблагодарить,Perf.Inf,Я хочу вас поблагодарить за эту возможность.,I want to thank you for this opportunity.,_,"люди, общение"
поблагодарить,2201,thank,V,A2,LM,2,поблагодарил,Perf.Masc.Sing.Past,Начальник недавно поблагодарил меня за хорошую работу.,My boss recently thanked me for doing a good job.,_,"люди, общение"
поблагодарить,2202,thank,V,A2,LM,3,поблагодарила,Perf.Fem.Sing.Past,Маша поблагодарила официанта и оплатила счёт.,Masha thanked the waiter and paid the bill.,_,"люди, общение"
побывать,2203,visit,V,A2,LM,1,побывал,Perf.Masc.Sing.Past,Я побывал в пяти странах этим летом.,I visited 5 countries this summer.,_,путешествие
побывать,2204,visit,V,A2,LM,2,побывать,Perf.Inf,Мне было бы интересно побывать в Японии.,I'd like to visit Japan.,_,путешествие
побывать,2205,visit,V,A2,LM,3,побывали,Perf.Plur.Past,Осенью мы побывали в Румынии.,We visited Romania this autumn.,_,путешествие
повезти,2206,"transport, get lucky",V,A2,LM,1,повезло,Perf.Neut.Sing.Past,Тебе очень повезло!,You got really lucky!,_,"общение, транспорт"
повезти,2207,"transport, get lucky",V,A2,LM,2,повезёт,Perf.Sing.3,"Надеюсь, мне повезёт на экзамене.",I hope I will get lucky on the exam.,_,"общение, транспорт"
повезти,2208,"transport, get lucky",V,A2,LM,3,повезли,Perf.Plur.Past,"Петя серьёзно заболел, и его повезли в больницу.",Petya got seriously ill and was taken to the hospital.,_,"общение, транспорт"
поверить,2209,believe,V,A2,LM,1,поверить,Perf.Inf,Ты выходишь замуж? Не могу поверить!,You're getting married? I can't believe it!,_,"люди, общение, внутренний мир"
поверить,2210,believe,V,A2,LM,2,поверьте,Perf.Imper.Plur.2,"Поверьте Ивану, он специалист в этом вопросе.",You can trust Ivan because he's an expert in this field.,_,"люди, общение, внутренний мир"
поверить,2211,believe,V,A2,LM,3,поверил,Perf.Masc.Sing.Past,Зря я ему поверил.,I shouldn't have believed him.,_,"люди, общение, внутренний мир"
поднимать,2212,lift,V,A2,Golosa,1,поднимает,Imperf.Sing.3,Занятия спортом поднимают мне настроение.,Playing sports makes me feel better.,_,описание
поднимать,2213,lift,V,A2,Golosa,2,поднимая,Imperf.Gerund,"""За любовь!"" - сказал Андрей, поднимая бокал.","""To love!"" - said Andrey raising his glass.",_,описание
поднимать,2214,lift,V,A2,Golosa,3,поднимать,Imperf.Inf,Тебе нельзя поднимать тяжести!,Don't lift weights!,_,описание
поза,2215,pose,N.Fem.Inan,A2,LM,1,позе,Loc.Sing,Ты умеешь сидеть в позе лотоса?,Can you sit in the lotus position?,_,"здоровье, свободное время"
поза,2216,pose,N.Fem.Inan,A2,LM,2,позы,Acc.Plur,Актёры приняли одинаковые позы.,The actors took the same posture.,_,"здоровье, свободное время"
поза,2217,pose,N.Fem.Inan,A2,LM,3,позу,Acc.Sing,Модель приняла странную позу.,The model took a strange posture.,_,"здоровье, свободное время"
позвать,2218,call,V,A2,LM,1,позвал,Perf.Masc.Sing.Past,"Я позвал всех в кафе во вторник, но многие не смогут прийди. Нужно выбрать другой день.",I invited everyone to the cafe on Tuesday but many of them can't come. I have to choose another day.,_,общение
позвать,2219,call,V,A2,LM,2,позвать,Perf.Inf,Я хочу позвать друзей в гости на Новый год.,I want to invite my friends to my New Year’s party.,_,общение
позвать,2220,call,V,A2,LM,3,позвала,Perf.Fem.Sing.Past,Ты уже позвала всех на день рождения?,Did you invite all your friends to your birthday party?,_,общение
поздравить,2221,congratulate on,V,A2,MiP,1,поздравить,Perf.Inf,Я бы хотел поздравить вас с днём свадьбы! Желаю счастья и благополучия.,Congratulations on your wedding day! I wish you happiness and well-being.,_,общение
поздравить,2222,congratulate on,V,A2,MiP,2,поздравим,Perf.Plur.1,Завтра мы поздравим папу с юбилеем.,Tomorrow we will congratulate our dad on his jubilee.,_,общение
поздравить,2223,congratulate on,V,A2,MiP,3,поздравил,Perf.Masc.Sing.Past,Почему ты не поздравил коллег с Новым годом?,Why didn't you congratulate your colleagues on the New Year?,_,общение
