Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),
симпатичный,2527,pretty,A,A2,"Golosa, MiP, LM",2,симпатичен,Masc.Sing,"Андрей мне симпатичен, но я люблю Антона.",Andrey is nice but I love Anton.,_,описание,
симпатичный,2528,pretty,A,A2,"Golosa, MiP, LM",3,симпатичная,Nom.Fem.Sing,Его сестра — симпатичная и общительная девушка.,His sister is a pretty and sociable girl.,_,описание,
система,2529,system,N.Fem.Inan,A2,"Golosa, LM",1,системы,Gen.Sing,В компьютере произошёл сбой системы.,The computer system has failed.,_,учёба/работа,
система,2530,system,N.Fem.Inan,A2,"Golosa, LM",2,систем,Gen.Plur,В одной из систем самолёта возникла проблема.,There is a problem in one of the airplane’s systems.,_,учёба/работа,
система,2531,system,N.Fem.Inan,A2,"Golosa, LM",3,система,Nom.Sing,Система связи в аэропорте должна работать идеально.,The communication system at the airport must work perfectly.,_,учёба/работа,
сказка,2532,fairy-tale,N.Fem.Inan,A2,"Golosa, MiP, LM",1,сказка,Nom.Sing,Моя любимая сказка — «Спящая красавица».,Sleeping Beauty is my favorite fairy-tale.,_,свободное время,
сказка,2533,fairy-tale,N.Fem.Inan,A2,"Golosa, MiP, LM",2,сказок,Gen.Plur,Я купила детям книжку русских сказок.,I bought a book of Russian fairy-tales for my children.,_,свободное время,
сказка,2534,fairy-tale,N.Fem.Inan,A2,"Golosa, MiP, LM",3,сказки,Gen.Sing,Какой красивый лес! Как из сказки!,What a beautiful forest! Like from a fairy-tale!,_,свободное время,
скрипка,2535,violin,N.Fem.Inan,A2,"Golosa, MiP, LM",1,скрипке,Loc.Sing,Аня учится играть на скрипке.,Anya is learning to play the violin.,_,свободное время,
скрипка,2536,violin,N.Fem.Inan,A2,"Golosa, MiP, LM",2,скрипки,Gen.Sing,Он не любит звук скрипки.,He doesn’t like the sound of the violin.,_,свободное время,
скрипка,2537,violin,N.Fem.Inan,A2,"Golosa, MiP, LM",3,скрипок,Gen.Plur,Александр — очень известный коллекционер скрипок.,Alexander is a very famous collector of violins.,_,свободное время,
сладкий,2538,sweet,A,A2,LM,1,сладкий,Inan.Acc.Masc.Sing,Я купил тебе маленький сладкий подарок!,I bought you a sweet little present.,_,"описание, еда",
сладкий,2539,sweet,A,A2,LM,2,сладкая,Nom.Fem.Sing,Эта конфета слишком сладкая.,This candy is too sweet.,_,"описание, еда",
сладкий,2540,sweet,A,A2,LM,3,сладких,Gen.Plur,Спокойной ночи! Сладких снов!,Goodnight! Sweet dreams!,_,"описание, еда",
сложный,2541,difficult,A,A2,"Golosa, LM",1,сложно,Adverb,Мне сложно учиться в музыкальной школе.,It's difficult for me to study at the conservatory.,_,"описание, учёба/работа",
сложный,2542,difficult,A,A2,"Golosa, LM",2,сложнее,Comparative,"Учить китайский было сложнее, чем испанский.",It was more difficult for me to learn Chinese than Spanish.,_,"описание, учёба/работа",
сложный,2543,difficult,A,A2,"Golosa, LM",3,сложные,Nom.Plur,В этом году у нас сложные предметы.,We have difficult subjects this year.,_,"описание, учёба/работа",
случай,2544,case,N.Masc.Inan,A2,LM,1,случае,Loc.Sing,В таком случае я не буду работать над этим проектом!,"In that case, I will not work on this project!",_,учёба/работа,
случай,2545,case,N.Masc.Inan,A2,LM,2,случаях,Loc.Plur,Что обычно делают пилоты в таких случаях?,What do pilots usually do in such situations?,_,учёба/работа,
случай,2546,case,N.Masc.Inan,A2,LM,3,случаев,Gen.Plur,В большинстве случаев самолёт — самый безопасный вид транспорта.,In most cases an airplane is the safest means of transport.,_,учёба/работа,
случаться,2547,happen,V,A2,LM,1,случаются,Imperf.Plur.3,"Чудеса случаются, когда их не ждёшь.",Miracles happen when you don’t expect them.,_,учёба/работа,
случаться,2548,happen,V,A2,LM,2,случается,Imperf.Sing.3,"Часто случается, что дети выбирают профессию родителей.",It often happens that children choose the same profession as their parents.,_,учёба/работа,
случаться,2549,happen,V,A2,LM,3,случалось,Imperf.Neut.Sing.Past,Со мной такого никогда не случалось.,Nothing like this ever happened to me before.,_,учёба/работа,
случиться,2550,happen,V,A2,Golosa,1,случилось,Perf.Neut.Sing.Past,Случилось страшное: самолёт разбился.,A frightening thing happened: the plane crashed.,_,учёба/работа,
случиться,2551,happen,V,A2,Golosa,2,случится,Perf.Sing.3,"Никогда не знаешь, что случится завтра.",You never know what will happen tomorrow.,_,учёба/работа,
случиться,2552,happen,V,A2,Golosa,3,случиться,Perf.Inf,Что может с нами здесь случиться? Не переживай!,What could happen to us here? Don’t worry!,_,учёба/работа,
слушать,2553,listen,V,A2,"Golosa, MiP, LM",1,слушать,Imperf.Inf,Я люблю слушать шум моря.,I like to listen to the sound of the sea.,_,"люди, общение",
слушать,2554,listen,V,A2,"Golosa, MiP, LM",2,слушай,Imperf.Imper.Sing.2,Слушай учительницу внимательно! Не отвлекайся!,Listen carefully to the teacher! Don’t get distracted!,_,"люди, общение",
слушать,2555,listen,V,A2,"Golosa, MiP, LM",3,слушала,Imperf.Fem.Sing.Past,"Я совсем не слушала, что он говорил.",I didn’t listen at all to what he was talking about.,_,"люди, общение",
слышать,2556,hear,V,A2,"Golosa, MiP, LM",1,слышал,Imperf.Masc.Sing.Past,"Ты не слышал, куда нам нужно идти?",Have you heard where we have to go?,_,"люди, общение, здоровье",
слышать,2557,hear,V,A2,"Golosa, MiP, LM",2,слышали,Imperf.Plur.Past,"На концерте было слишком громко, поэтому они не слышали друг друга.",It was too loud at the concert that’s why they didn’t hear each other.,_,"люди, общение, здоровье",
слышать,2558,hear,V,A2,"Golosa, MiP, LM",3,слышала,Imperf.Fem.Sing.Past,Я никогда не слышала этой песни.,I've never heard that song.,_,"люди, общение, здоровье",
смешной,2559,funny,A,A2,"Golosa, LM",1,смешно,Adverb,На концерте было очень смешно.,It was a lot of fun at the concert.,_,"описание, внутренний мир",
смешной,2560,funny,A,A2,"Golosa, LM",2,смешное,Nom.Neut.Sing,Это очень смешное кино.,This is such a funny movie.,_,"описание, внутренний мир",
смешной,2561,funny,A,A2,"Golosa, LM",3,смешной,Nom.Masc.Sing,Мой кот такой смешной!,My cat is so funny!,_,"описание, внутренний мир",
смеяться,2562,laugh,V,A2,"MiP, LM",1,смеются,Imperf.Plur.3,Почему они смеются?,Why are they laughing?,_,"люди, внутренний мир, общение",
смеяться,2563,laugh,V,A2,"MiP, LM",2,смеётся,Imperf.Sing.3,"Я люблю, когда мой сын смеётся.",I love it when my son is laughing.,_,"люди, внутренний мир, общение",
смеяться,2564,laugh,V,A2,"MiP, LM",3,смеялись,Imperf.Plur.Past,Мы смеялись целый вечер над его шутками.,We laughed at his jokes the whole evening.,_,"люди, внутренний мир, общение",
собирать,2565,gather,V,A2,"Golosa, MiP, LM",1,собирать,Imperf.Inf,Я не люблю собирать грибы.,I don't like picking mushrooms.,_,"люди, общение, свободное время",
собирать,2566,gather,V,A2,"Golosa, MiP, LM",2,собирают,Imperf.Plur.3,Они собирают магниты на холодильник из разных стран.,They are collecting refrigerator magnets from various countries.,_,"люди, общение, свободное время",
собирать,2567,gather,V,A2,"Golosa, MiP, LM",3,собирали,Imperf.Plur.Past,В детстве мы собирали марки.,We used to collect stamps in childhood.,_,"люди, общение, свободное время",
собор,2568,cathedral,N.Masc.Inan,A2,LM,1,собора,Gen.Sing,Внутри этого собора очень красиво!,It’s very beautiful inside that cathedral!,_,"внутренний мир, путешествие",
собор,2569,cathedral,N.Masc.Inan,A2,LM,2,соборов,Gen.Plur,На этой площади находится сразу пять соборов.,There are 5 cathedrals on this square.,_,"внутренний мир, путешествие",
собор,2570,cathedral,N.Masc.Inan,A2,LM,3,собор,Nom.Sing,В Москве мне понравился собор Василия Блаженного.,I liked Saint Basil's Cathedral in Moscow.,_,"внутренний мир, путешествие",
собрание,2571,meeting,N.Neut.Inan,A2,LM,1,собрание,Nom.Sing,Собрание началось вовремя.,The meeting started on time.,_,"общение, учёба/работа",
собрание,2572,meeting,N.Neut.Inan,A2,LM,2,собрания,Gen.Sing,После собрания мы пошли в кафе.,After the meeting we went to the cafe.,_,"общение, учёба/работа",
собрание,2573,meeting,N.Neut.Inan,A2,LM,3,собрании,Loc.Sing,Что вы обсуждали на собрании?,What did you discuss at the meeting?,_,"общение, учёба/работа",
собрать,2574,gather,V,A2,MiP,1,собрать,Perf.Inf,Я хочу собрать на праздник всех своих друзей.,I want to get all my friends together for the celebration.,_,"свободное время, учёба/работа",
собрать,2575,gather,V,A2,MiP,2,собрал,Perf.Masc.Sing.Past,Он собрал все старые вещи в одну коробку.,He put all his old stuff in a box.,_,"свободное время, учёба/работа",
собрать,2576,gather,A,A2,MiP,3,собраны,Perf.PastPassiveParticiple.Plur,"Чемоданы собраны, пора ехать в аэропорт.","The suitcases are ready, it’s time to go to the airport.",_,"свободное время, учёба/работа",
совет,2577,advice,N.Masc.Inan,A2,LM,1,совета,Gen.Sing,Я не спрашивала у вас совета!,I didn’t ask for your advice!,_,"общение, учёба/работа",
совет,2578,advice,N.Masc.Inan,A2,LM,2,совет,Nom.Sing,Мне нужен твой совет.,I need your advice.,_,"общение, учёба/работа",
совет,2579,advice,N.Masc.Inan,A2,LM,3,советы,Acc.Plur,Родители всегда дают мне хорошие советы.,My parents always give me good advice.,_,"общение, учёба/работа",
советовать,2580,advice,V,A2,"Golosa, LM",1,советую,Imperf.Sing.1,Я не советую тебе ехать в этот город.,I don't advise you to go to that city.,_,"общение, учёба/работа",
советовать,2581,advice,V,A2,"Golosa, LM",2,советуют,Imperf.Plur.3,Врачи советуют спать семь часов в сутки.,Doctors recommend sleeping 7 hours every night.,_,"общение, учёба/работа",
советовать,2582,advice,V,A2,"Golosa, LM",3,советовал,Imperf.Masc.Sing.Past,Друг советовал Сергею поторопиться.,A friend advised Sergey to hurry up.,_,"общение, учёба/работа",
сожаление,2583,sorrow,N.Neut.Inan,A2,"MiP, LM",1,сожалению,Dat.Sing,"К сожалению, платья этого размера закончились.","Unfortunately, all the dresses in this size are sold out.",_,"люди, внутренний мир",
сообщать,2584,inform,V,A2,LM,1,сообщает,Imperf.Sing.3,"Как сообщает пресс-служба компании, новый директор начнёт работу с завтрашнего дня.","According to the company's public affairs office, the new director will start work tomorrow.",_,"люди, общение",
сообщать,2585,inform,V,A2,LM,2,сообщать,Imperf.Inf,Она просила никому не сообщать эту информацию.,She asked not to give this information to anybody.,_,"люди, общение",
сообщать,2586,inform,V,A2,LM,3,сообщала,Imperf.Fem.Sing.Past,Она никому не сообщала о своих планах.,She didn’t tell anybody about her plans.,_,"люди, общение",
сообщение,2587,message,N.Neut.Inan,A2,"Golosa, LM",1,сообщения,Gen.Sing,Я не видела твоего сообщения.,I didn’t see your message.,_,общение,
сообщение,2588,message,N.Neut.Inan,A2,"Golosa, LM",2,сообщение,Nom.Sing,Сообщение не было доставлено.,The message was not delivered.,_,общение,
сообщение,2589,message,N.Neut.Inan,A2,"Golosa, LM",3,сообщении,Loc.Sing,В сообщении было указано место и время встречи.,The place and time of the meeting were stated in the message.,_,общение,
соседний,2590,neighbor,A,A2,LM,1,соседних,Gen.Plur,Из соседних машин звучала громкая музыка.,Loud music was coming from nearby cars.,_,"описание, жильё",
соседний,2591,neighbor,A,A2,LM,2,соседнем,Loc.Masc.Sing,В соседнем доме живёт моя лучшая подруга.,My best friend lives nextdoor.,_,"описание, жильё",
соседний,2592,neighbor,A,A2,LM,3,соседние,Inan.Acc.Plur,Я никогда не ходил обедать в соседние рестораны.,I've never gone to the nearby restaurants to eat dinner.,_,"описание, жильё",
специалист,2593,specialist,N.Masc.Anim,A2,LM,1,специалистов,Gen.Plur,Вам нужна консультация специалистов.,You need expert advice.,_,"люди, учёба/работа",
специалист,2594,specialist,N.Masc.Anim,A2,LM,2,специалисты,Nom.Plur,Настраивать оборудование приехали специалисты из Германии.,Specialists from Germany came to fix the equipment.,_,"люди, учёба/работа",
специалист,2595,specialist,N.Masc.Anim,A2,LM,3,специалист,Nom.Sing,Я не специалист в этой области.,I’m not an expert in that sphere.,_,"люди, учёба/работа",
спичка,2596,match,N.Fem.Inan,A2,LM,1,спички,Acc.Plur,Ты опять забыл купить спички?,Did you forget to buy matches again?,_,магазин,
спичка,2597,match,N.Fem.Inan,A2,LM,2,спичек,Gen.Plur,"Оказалось, у нас в доме нет спичек.",It turned out there are no matches in the house.,_,магазин,
спичка,2598,match,N.Fem.Inan,A2,LM,3,спичку,Acc.Sing,Он взял спичку и поджёг свечу.,He took a match and lit the candle.,_,магазин,
спортивный,2599,athletic,A,A2,"Golosa, MiP, LM",1,спортивных,Gen.Plur,"Он не фанат спортивных соревнований, но иногда смотрит футбол.","He is not a fan of athletic competitions, but he watches football sometimes.",_,описание,
спортивный,2600,athletic,A,A2,"Golosa, MiP, LM",2,спортивный,Nom.Masc.Sing,Мой спортивный костюм стал мне мал.,My athletic uniform got too small for me.,_,описание,
спортивный,2601,athletic,A,A2,"Golosa, MiP, LM",3,спортивные,Nom.Plur,Мои дети очень спортивные и талантливые.,My children are very athletic and talented.,_,описание,
спортсмен,2602,athlete,N.Masc.Anim,A2,"Golosa, LM",1,спортсменов,Gen.Plur,Каждая команда состояла из шести спортсменов.,Each team was composed of six athletes.,_,"люди, учёба/работа, свободное время",
спортсмен,2603,athlete,N.Masc.Anim,A2,"Golosa, LM",2,спортсмены,Nom.Plur,Спортсмены были готовы к соревнованиям.,The athletes were ready for the competition.,_,"люди, учёба/работа, свободное время",
спортсмен,2604,athlete,N.Masc.Anim,A2,"Golosa, LM",3,спортсменам,Dat.Plur,Тренер дал спортсменам задание.,The coach gave the athletes an assignment.,_,"люди, учёба/работа, свободное время",
средний,2605,average,A,A2,LM,1,среднего,Gen.Masc.Sing,Его рост выше среднего.,His height is above average.,_,описание,
средний,2606,average,A,A2,LM,2,средний,Nom.Masc.Sing,Её средний сын пошёл в школу в этом году.,Her middle son started school this year.,_,описание,
средний,2607,average,A,A2,LM,3,средних,Gen.Plur,Он изучает историю Средних веков.,He studies the history of the Middle Ages.,_,описание,
ставить,2608,put down,V,A2,"Golosa, LM",1,ставить,Imperf.Inf,Петя пошёл на кухню ставить чайник.,Petya went into the kitchen to turn the teakettle on.,_,люди,
ставить,2609,put down,V,A2,"Golosa, LM",2,ставит,Imperf.Sing.3,Андрей всегда справедливо ставит оценки своим ученикам.,Andrey is always fair in giving grades to his students.,_,люди,
ставить,2610,put down,V,A2,"Golosa, LM",3,ставят,Imperf.Plur.3,Почему они ставят стол в эту комнату?,Why are they putting the table in that room?,_,люди,
стакан,2611,glass,N.Masc.Inan,A2,"Golosa, MiP, LM, Кс",1,стакан,Acc.Sing,"Дай мне стакан молока, пожалуйста.",Please give me a glass of milk.,_,"магазин, жильё, еда",
стакан,2612,glass,N.Masc.Inan,A2,"Golosa, MiP, LM, Кс",2,стакана,Gen.Sing,Я не люблю пить из стакана. ,I don’t like to drink from а glass.,_,"магазин, жильё, еда",
стакан,2613,glass,N.Masc.Inan,A2,"Golosa, MiP, LM, Кс",3,стаканы,Acc.Plur,Кто помоет стаканы?,Who will wash the glasses?,_,"магазин, жильё, еда",
старость,2614,old age,N.Fem.Inan,A2,LM,1,старости,Gen.Sing,Мой компьютер сломался от старости. ,My computer broke because it was old.,_,"люди, время",
старость,2615,old age,N.Fem.Inan,A2,LM,2,старость,Nom.Sing,Старость его не пугает. ,Old age doesn’t scare him.,_,"люди, время",
строитель,2616,builder,N.Masc.Anim,A2,LM,1,строителей,Gen.Plur,"Мы позвали строителей, чтобы сделать дома ремонт. ",We engaged builders to renovate our house.,_,"люди, учёба/работа",
строитель,2617,builder,N.Masc.Anim,A2,LM,2,строители,Nom.Plur,Строители оставили в квартире много мусора. ,The builders left a lot of trash in the apartment.,_,"люди, учёба/работа",
строитель,2618,builder,N.Masc.Anim,A2,LM,3,строителям,Dat.Plur,Сколько вы заплатили строителям?,How much did you pay the builders?,_,"люди, учёба/работа",
суметь,2619,manage,V,A2,LM,1,сумел,Perf.Masc.Sing.Past,Он не сумел запомнить её номер телефона. ,He didn’t manage to memorize her telephone number.,_,"люди, учёба/работа",
суметь,2620,manage,V,A2,LM,2,сумели,Perf.Plur.Past,Мы сумели сделать торт!,We managed to make a cake!,_,"люди, учёба/работа",
суметь,2621,manage,V,A2,LM,3,сумела,Perf.Fem.Sing.Past,Она не сумела вспомнить его имя.,She didn’t manage to remember his name.,_,"люди, учёба/работа",
сутки,2622,24 hours,N.Inan,A2,LM,1,сутки,Acc.Plur,Магазин работает двадцать четыре часа в сутки.,The store is open 24/7.,_,"время, мера",
сутки,2623,24 hours,N.Inan,A2,LM,2,суток,Gen.Plur,Я не спал двое суток и очень устал.,I haven’t slept for two days and am very tired.,_,"время, мера",
сутки,2624,24 hours,N.Inan,A2,LM,3,сутками,Ins.Plur,В детстве она могла танцевать сутками!,As a child she could dance all day long!,_,"время, мера",
талант,2625,talent,N.Masc.Inan,A2,"Golosa, LM",1,талант,Nom.Sing,Какой твой главный талант?,What’s your biggest talent?,_,"люди, внутренний мир",
талант,2626,talent,N.Masc.Inan,A2,"Golosa, LM",2,талантов,Gen.Plur,У неё много талантов.,She has many talents.,_,"люди, внутренний мир",
талант,2627,talent,N.Masc.Inan,A2,"Golosa, LM",3,таланта,Gen.Sing,Без таланта сложно стать певцом.,It’s difficult to become a singer without talent.,_,"люди, внутренний мир",
танец,2628,dance,N.Masc.Inan,A2,LM,1,танцы,Nom.Plur,Ирландские танцы - мои любимые. ,Irish dances are my favorite.,_,свободное время,
танец,2629,dance,N.Masc.Inan,A2,LM,2,танцев,Gen.Plur,Катя записалась в школу танцев. ,Katya signed up for dance lessons.,_,свободное время,
танец,2630,dance,N.Masc.Inan,A2,LM,3,танец,Acc.Sing,Я люблю этот танец. ,I love that dance.,_,свободное время,
тарелка,2631,plate,N.Fem.Inan,A2,"Golosa, MiP, LM",1,тарелку,Acc.Sing,Ты помыл тарелку?,Have you washed the plate?,_,"магазин, жильё, еда",
тарелка,2632,plate,N.Fem.Inan,A2,"Golosa, MiP, LM",2,тарелки,Nom.Plur,Где наши новые тарелки?,Where are our new plates?,_,"магазин, жильё, еда",
тарелка,2633,plate,N.Fem.Inan,A2,"Golosa, MiP, LM",3,тарелок,Gen.Plur,У нас слишком мало тарелок. ,We have too few plates.,_,"магазин, жильё, еда",
твердый,2634,solid,A,A2,LM,1,твёрдая,Nom.Fem.Sing,"Я люблю, когда на хлебе есть твёрдая корочка. ",I like it when bread has a hard crust.,_,описание,
твердый,2635,solid,A,A2,LM,2,твёрдые,Nom.Plur,Это очень твёрдые металлы. ,Those are very hard metals.,_,описание,
твердый,2636,solid,A,A2,LM,3,твёрдую,Acc.Fem.Sing,Он увидел перед собой высокую твёрдую стену. ,He saw a tall solid wall in front of him.,_,описание,
тело,2637,body,N.Neut.Inan,A2,"Golosa, LM",1,тела,Gen.Sing,Правая сторона его тела сильно болела после падения. ,The right side of his body hurt a lot after he fell down.,_,здоровье,
тело,2638,body,N.Neut.Inan,A2,"Golosa, LM",2,тело,Nom.Sing,"У вас только одно тело, берегите его!","You have only one body, take care of it!",_,здоровье,
тело,2639,body,N.Neut.Inan,A2,"Golosa, LM",3,телом,Ins.Sing,Как ты ухаживаешь за телом?,How do you take care of your body?,_,здоровье,
темный,2640,dark,A,A2,"MiP, LM",1,темно,Adverb,Зимой на улице темно уже в пять часов вечера. ,"In winter, it’s dark outside already at five pm.",_,описание,
темный,2641,dark,A,A2,"MiP, LM",2,тёмных,Gen.Plur,У него нет тёмных очков.,He doesn’t have any dark glasses.,_,описание,
темный,2642,dark,A,A2,"MiP, LM",3,тёмные,Nom.Plur,На экране появились странные тёмные полосы. ,Strange dark stripes appeared on the screen.,_,описание,
теплый,2643,warm,A,A2,"MiP, LM",1,тёплой,Ins.Fem.Sing,Я мою посуду только тёплой водой. ,I wash the dishes with warm water only.,_,"описание, погода",
теплый,2644,warm,A,A2,"MiP, LM",2,тёплый,Nom.Masc.Sing,"Идите есть, суп ещё тёплый. ","Go eat, the soup is still warm!",_,"описание, погода",
теплый,2645,warm,A,A2,"MiP, LM",3,теплее,Comparative,Вчера на улице было теплее. ,Yesterday it was warmer outside.,_,"описание, погода",
территория,2646,territory,N.Fem.Inan,A2,LM,1,территории,Loc.Sing,Что есть на територии парка?,What is there on the park’s territory?,_,политика,
территория,2647,territory,N.Fem.Inan,A2,LM,2,территорий,Gen.Plur,Присоединение новых территорий не интересно государствам в двадцать первом веке. ,Acquiring new territories is of no interest to countries in the twenty-first century.,_,политика,
территория,2648,territory,N.Fem.Inan,A2,LM,3,территорию,Acc.Sing,Как пройти на территорию Московского Кремля?,How to get to the grounds of the Moscow Kremlin?,_,политика,
терять,2649,loose,V,A2,"Golosa, LM",1,теряет,Imperf.Sing.3,Он постоянно теряет свои вещи.,He's always losing his things.,_,люди,
терять,2650,loose,V,A2,"Golosa, LM",2,терять,Imperf.Inf,Ей больше нечего терять. ,She has nothing to loose anymore.,_,люди,
терять,2651,loose,V,A2,"Golosa, LM",3,теряют,Imperf.Plur.3,Деньги со временем теряют свою ценность. ,"In time, money loses its value.",_,люди,
торт,2652,cake,N.Masc.Inan,A2,"Golosa, LM, Кс",1,торт,Acc.Sing,Он купит торт к ужину?,Will he buy a cake for the dinner?,_,"магазин, еда",
торт,2653,cake,N.Masc.Inan,A2,"Golosa, LM, Кс",2,тортом,Ins.Sing,Они пришли к нам в гости с тортом и цветами.,They came to our place with flowers and a cake.,_,"магазин, еда",
торт,2654,cake,N.Masc.Inan,A2,"Golosa, LM, Кс",3,торта,Gen.Sing,"Я уже съела два куска торта, но хочу ещё.",I have already eaten two pieces of cake but I want some more.,_,"магазин, еда",
точка,2655,point,N.Fem.Inan,A2,"Golosa, LM",1,точки,Gen.Sing,В этом предложении нет точки. ,There is no period in this sentence.,_,учёба/работа,
точка,2656,point,N.Fem.Inan,A2,"Golosa, LM",2,точку,Acc.Sing,Они поставили точку в этом деле. ,They put an end to this case.,_,учёба/работа,
точка,2657,point,N.Fem.Inan,A2,"Golosa, LM",3,точка,Nom.Sing,Это твоя точка зрения на вопрос. А что говорят учёные?,That's your point of view on the question. What do scientists say about it?,_,учёба/работа,
тратить,2658,spend,V,A2,"MiP, LM",1,тратить,Imperf.Inf,Он любит тратить деньги на новую одежду. ,He likes to spend money on new clothes.,_,"люди, магазин",
тратить,2659,spend,V,A2,"MiP, LM",2,тратят,Imperf.Plur.3,Сколько денег они тратят на этот проект?,How much money are they spending on this project?,_,"люди, магазин",
тратить,2660,spend,V,A2,"MiP, LM",3,тратит,Imperf.Sing.3,Она никогда не тратит лишнего. ,She never spends more money than necessary.,_,"люди, магазин",
труд,2661,labor,N.Masc.Inan,A2,"Golosa, LM",1,труда,Gen.Sing,Он без труда решит задачу по математике. ,He can easily solve a math problem.,_,учёба/работа,
труд,2662,labor,N.Masc.Inan,A2,"Golosa, LM",2,трудом,Ins.Sing,Последние два километра я бежала с трудом. ,I had a hard time running the last two kilometers.,_,учёба/работа,
труд,2663,labor,N.Masc.Inan,A2,"Golosa, LM",3,труд,Acc.Sing,Почему вы не цените труд учителей?,Why don’t you appreciate the teachers’ efforts?,_,учёба/работа,
туфля,2664,shoe,N.Fem.Inan,A2,LM,1,туфли,Nom.Plur,Где мои красные туфли?,Where are my red shoes?,_,"магазин, одежда",
туфля,2665,shoe,N.Fem.Inan,A2,LM,2,туфлями,Ins.Plur,Она шла по улице с туфлями в руках. ,She was walking down the street carrying her shoes in her hands.,_,"магазин, одежда",
туфля,2666,shoe,N.Fem.Inan,A2,LM,3,туфель,Gen.Plur,У Ани не было красивых туфель. ,Anya didn’t have any nice-looking shoes.,_,"магазин, одежда",
тяжелый,2667,heavy,A,A2,"MiP, LM",1,тяжело,Adverb,Мне тяжело работать по ночам. ,It’s hard for me to work at night.,_,"описание, учёба/работа",
тяжелый,2668,heavy,A,A2,"MiP, LM",2,тяжёлая,Nom.Fem.Sing,У моего мужа тяжёлая работа. ,My husband has a tough job.,_,"описание, учёба/работа",
тяжелый,2669,heavy,A,A2,"MiP, LM",3,тяжёлых,Gen.Plur,Она очень устала от тяжёлых сумок. ,She got very tired from carrying heavy bags.,_,"описание, учёба/работа",
убивать,2670,kill,V,A2,LM,1,убивать,Imperf.Inf,Как люди могут убивать друг друга?,How can people kill each other?,_,люди,
убивать,2671,kill,V,A2,LM,2,убивает,Imperf.Sing.3,"Врачи говорят, что курение убивает. ",Doctors say that smoking kills.,_,люди,
убивать,2672,kill,V,A2,LM,3,убивают,Imperf.Plur.3,На войне каждый день убивают людей. ,At war people are killed every day.,_,люди,
уважаемый,2673,dear,A,A2,LM,1,уважаемые,Nom.Plur,"Уважаемые зрители, просьба отключить мобильные телефоны!","Dear guests, turn off your mobile phones, please!",_,"описание, люди",
уважаемый,2674,dear,A,A2,LM,2,уважаемый,Nom.Masc.Sing,"Уважаемый Сергей Петрович, разрешите поздравить Вас с Днём рождения!","Dear Sergey Petrovich, let me congratulate you on your birthday! ",_,"описание, люди",
уважаемый,2675,dear,A,A2,LM,3,уважаемых,Gen.Plur,Мне было неприятно это слышать от уважаемых людей. ,It was unpleasant for me to hear that from respected people.,_,"описание, люди",
уважать,2676,respect,V,A2,LM,1,уважать,Imperf.Inf,Закон надо уважать!,The law must be respected!,_,"люди, общение",
уважать,2677,respect,V,A2,LM,2,уважают,Imperf.Plur.3,Эти дети совсем не уважают своих учителей. ,Those children don't respect their teachers at all.,_,"люди, общение",
уважать,2678,respect,V,A2,LM,3,уважаю,Imperf.Sing.1,"Я уважаю его мнение, но я с ним не согласен.","I respect his opinion, but I don't agree with it.",_,"люди, общение",
уверенный,2679,convinced,A,A2,LM,1,уверен,Masc.Sing,"Я не уверен, что буду на работе вовремя.",I'm not sure that I'll get to work on time.,_,"описание, внутренний мир",
уверенный,2680,convinced,A,A2,LM,2,уверены,Plur,Они уверены в своём решении.,They are sure about their decision.,_,"описание, внутренний мир",
уверенный,2681,convinced,A,A2,LM,3,уверена,Fem.Sing,Она всегда уверена в себе.,She's always self-confident.,_,"описание, внутренний мир",
удивительный,2682,astonishing,A,A2,LM,1,удивительного,Gen.Neut.Sing,"Ничего удивительного, что он сегодня опоздал. Он всегда опаздывает.",No wonder he was late today. He is always late.,_,описание,
удивительный,2683,astonishing,A,A2,LM,2,удивительно,Adverb,"Удивительно, но я не устала после бега.","Surprizingly, I didn't get tired after running.",_,описание,
удивительный,2684,astonishing,A,A2,LM,3,удивительная,Nom.Fem.Sing,Она удивительная девушка!,She is an amazing girl!,_,описание,
удобный,2685,handy,A,A2,LM,1,удобно,Adverb,Мне удобно работать утром.,It's convenient for me to work in the morning.,_,"описание, жильё",
удобный,2686,handy,A,A2,LM,2,удобнее,Comparative,Куда вам удобнее приехать?,Where is it better for you to come to?,_,"описание, жильё",
удобный,2687,handy,A,A2,LM,3,удобном,Loc.Masc.Sing,Мы купили дом в удобном месте.,We bought a house in a convenient location.,_,"описание, жильё",
уезжать,2688,leave,V,A2,"Golosa, MiP, LM",1,уезжать,Imperf.Inf,Он не хотел уезжать из Москвы.,He didn't want to leave Moscow.,_,"путешествие, транспорт",
уезжать,2689,leave,V,A2,"Golosa, MiP, LM",2,уезжают,Imperf.Plur.3,Куда уезжают эти дети?,Where are those children going?,_,"путешествие, транспорт",
уезжать,2690,leave,V,A2,"Golosa, MiP, LM",3,уезжала,Imperf.Fem.Sing.Past,Она часто уезжала с работы на машине.,She often came home from work by car.,_,"путешествие, транспорт",
уехать,2691,leave,V,A2,MiP,1,уехал,Perf.Masc.Sing.Past,- Где Иван? - Он уехал в Италию.,- Where is Ivan? - He went to Italy.,_,"путешествие, транспорт",
