Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),
напоминать,3787,remind,V,B1,LM,2,напоминал,Imperf.Masc.Sing.Past,"Я напоминал Пете о встрече ещё вчера, но он всё равно не пришёл.","I reminded Petya about the meeting yesterday, but he did not come just the same.",_,"общение, внутренний мир",
напоминать,3788,remind,V,B1,LM,3,напоминают,Imperf.Plur.3,Эти фотографии напоминают мне о поездке в Париж.,These photos remind me of the trip to Paris.,_,"общение, внутренний мир",
направление,3789,direction,N.Neut.Inan,B1,"Golosa, LM",1,направлении,Loc.Sing,Медленно и осторожно они двинулись в направлении таинственного звука.,They moved slowly and carefully in the direction of the mysterious sound.,_,путешествие,
направление,3790,direction,N.Neut.Inan,B1,"Golosa, LM",2,направление,Acc.Sing,Ветер резко изменил направление.,The wind suddenly changed the direction.,_,путешествие,
направление,3791,direction,N.Neut.Inan,B1,"Golosa, LM",3,направлений,Gen.Plur,Минимализм – это одно из направлений в изобразительном искусстве.,Minimalism is one of the trends in visual art.,_,путешествие,
население,3792,population,N.Neut.Inan,B1,LM,1,населения,Gen.Sing,Москва отличается от других городов и областей России по уровню дохода на душу населения.,Moscow differs from other Russian cities and regions in terms of per capita income.,_,"люди, политика",
население,3793,population,N.Neut.Inan,B1,LM,2,население,Nom.Sing,Население было быстро эвакуировано.,The population was quickly evacuated.,_,"люди, политика",
население,3794,population,N.Neut.Inan,B1,LM,3,населению,Dat.Sing,Сейчас разрабатываются программы социальной помощи населению.,Programs  for social assistance to the population are currently being developed.,_,"люди, политика",
насморк,3795,cold,N.Masc.Inan,B1,"Golosa, LM, Поехали, Кс",1,насморк,Nom.Sing,У меня насморк из-за аллергии.,I have a stuffy nose because of my allergies.,_,здоровье,
насморк,3796,cold,N.Masc.Inan,B1,"Golosa, LM, Поехали, Кс",2,насморка,Gen.Sing,Эти капли от насморка очень помогают.,These drops to stop a runny nose really help.,_,здоровье,
насморк,3797,cold,N.Masc.Inan,B1,"Golosa, LM, Поехали, Кс",3,насморке,Loc.Sing,"При сильном насморке лучше не ходить на работу, а остаться дома.",It is better not to go to work and stay at home with a bad cold.,_,здоровье,
настроение,3798,mood,N.Neut.Inan,B1,LM,1,настроение,Nom.Sing,У меня сегодня такое хорошее настроение!,I'm in such a good mood today!,_,"внутренний мир, общение",
настроение,3799,mood,N.Neut.Inan,B1,LM,2,настроения,Nom.Plur,Общественные настроения сейчас очень смутные.,The public mood is very uneasy now.,_,"внутренний мир, общение",
настроение,3800,mood,N.Neut.Inan,B1,LM,3,настроении,Loc.Sing,Я сегодня не в настроении об этом разговаривать.,I'm not in the mood to talk about it today.,_,"внутренний мир, общение",
наступать,3801,arrive,V,B1,LM,1,наступает,Imperf.Sing.3,После окончания университета наступает время поиска работы.,After college graduation it's time to look for a job.,_,время,
наступать,3802,arrive,V,B1,LM,2,наступают,Imperf.Plur.3,Зимой сумерки наступают рано.,Sunset comes early in winter.,_,время,
наступать,3803,arrive,V,B1,LM,3,наступало,Imperf.Neut.Sing.Past,"Когда на работе наступало время обеда, все люди спешили в кафе через дорогу.","When it was lunch time at work, all the people hurried to the cafe across the street.",_,время,
четверть,3804,quarter,N.Fem.Inan,B1,LM,1,четверть,Acc.Sing,Через четверть часа после начала игры был забит первый гол.,The first goal was scored a quarter of an hour into the game.,_,мера,
четверть,3805,quarter,N.Fem.Inan,B1,LM,2,четверти,Gen.Sing,Сколько времени? Без четверти пять.,What time is it? It's quarter to five.,_,мера,
четверть,3806,quarter,N.Fem.Inan,B1,LM,3,четвертях,Loc.Plur,Моя сестра отлично учится: у неё пятёрки по всем предметам во всех четвертях.,"My sister gets high grades. She got ""A's"" in all subjects in all quarter terms.",_,мера,
невеста,3807,bride,N.Fem.Anim,B1,"MiP, LM",1,невесты,Gen.Sing,Отец невесты чуть не опоздал на свадьбу.,The bride’s father was almost late for the wedding.,_,люди,
невеста,3808,bride,N.Fem.Anim,B1,"MiP, LM",2,невеста,Nom.Sing,Невеста выглядит просто великолепно.,The bride looks just gorgeous.,_,люди,
невеста,3809,bride,N.Fem.Anim,B1,"MiP, LM",3,невестой,Ins.Sing,Жених с невестой танцевали вальс.,The bride and groom danced a waltz.,_,люди,
независимость,3810,independence,N.Fem.Inan,B1,LM,1,независимости,Gen.Sing,Декларация независимости США была принята четвертого июля 1776 года.,"The United States’ Declaration of Independence was adopted on July 4, 1776.",_,политика,
независимость,3811,independence,N.Fem.Inan,B1,LM,2,независимость,Acc.Sing,"Я считаю, что человеку очень важно сохранять свою независимость.",I think that it is important for each person to maintain their independence.,_,политика,
независимость,3812,independence,N.Fem.Inan,B1,LM,3,независимостью,Ins.Sing,"Чтобы быть независимым в суждениях, нужно обладать экономической независимостью.",One needs to have economic independence in order to be independent in one's judgements.,_,политика,
необыкновенный,3813,unusual,A,B1,LM,1,необыкновенный,Nom.Masc.Sing,Он необыкновенный человек и талантливый музыкант!,He is an extraordinary man and a talented musician!,_,описание,
необыкновенный,3814,unusual,A,B1,LM,2,необыкновенные,Inan.Acc.Plur,Сегодня ночью мне приснились необыкновенные приключения в вымышленной стране.,Last night I dreamed about extraordinary adventures in a fictional country.,_,описание,
необыкновенный,3815,unusual,A,B1,LM,3,необыкновенную,Acc.Fem.Sing,Во время разговора с ней я чувствую необыкновенную лёгкость.,I feel an extraordinary lightness when talking with her.,_,описание,
непрерывный,3816,continuous,A,B1,LM,1,непрерывного,Gen.Neut.Sing,"Желаю тебе здоровья, вечной молодости и непрерывного движения вперёд!","I wish you health, eternal youth, and continuous progress!",_,описание,
непрерывный,3817,continuous,A,B1,LM,2,непрерывным,Ins.Neut.Sing,С первых дней своего пребывания в Москве он находился под непрерывным наблюдением.,He was under continuous observation from the first days of his stay in Moscow.,_,описание,
непрерывный,3818,continuous,A,B1,LM,3,непрерывное,Inan.Acc.Neut.Sing,В центре города я каждый день вижу непрерывное движение транспорта.,Every day I see constant traffic in the city center.,_,описание,
неприятность,3819,trouble,N.Fem.Inan,B1,LM,1,неприятности,Nom.Plur,"Будь осторожна, у тебя могут быть неприятности.","Be careful, you could get into trouble.",_,"внутренний мир, общение",
неприятность,3820,trouble,N.Fem.Inan,B1,LM,2,неприятностей,Gen.Plur,Я постараюсь избежать возможных неприятностей.,I'll try to avoid all possible unpleasant situations.,_,"внутренний мир, общение",
неприятность,3821,trouble,N.Fem.Inan,B1,LM,3,неприятностями,Ins.Plur,"Начальник пугает неприятностями, но мне всё равно.",My boss is trying to scare me about getting into trouble but I don't care.,_,"внутренний мир, общение",
нервный,3822,nervous,A,B1,LM,1,нервная,Nom.Fem.Sing,"Ты какая-то нервная сегодня, что-то случилось?","You're very nervous today, has something happened?",_,"внутренний мир, здоровье",
нервный,3823,nervous,A,B1,LM,2,нервной,Gen.Fem.Sing,"Врач сказал, что это расстройство нервной системы. ",The doctor said it was a disorder of the nervous system.,_,"внутренний мир, здоровье",
нервный,3824,nervous,A,B1,LM,3,нервных,Gen.Plur,Занятия музыкой влияют на скорость и точность работы нервных клеток.,Music lessons influence the speed and accuracy of neurons.,_,"внутренний мир, здоровье",
нести,3825,carry,V,B1,"MiP, LM, Поехали",1,несёт,Imperf.Sing.3,Не только Центральный банк несёт ответственность за экономическую ситуацию в стране.,It's not only the Central Bank that is responsible for the economic situation in the country.,_,"люди, учёба/работа",
нести,3826,carry,V,B1,"MiP, LM, Поехали",2,несут,Imperf.Plur.3,Родители несут ответственность за жизнь и здоровье своего ребёнка.,Parents are responsible for the life and health of their child.,_,"люди, учёба/работа",
нести,3827,carry,V,B1,"MiP, LM, Поехали",3,нёс,Imperf.Masc.Sing.Past,Петя раньше работал охранником и нёс вахту ночью.,Petya used to work as a security guard and kept watch at night.,_,"люди, учёба/работа",
несчастливый,3828,unhappy,A,B1,LM,1,несчастливый,Inan.Acc.Masc.Sing,"Я сдал экзамен в несчастливый день, всё прошло хуже некуда.","I took the exam on an unlucky day, and everything went worse than ever.",_,"внутренний мир, описание",
несчастливый,3829,unhappy,A,B1,LM,2,несчастливы,Plur,"Мне кажется, герои рассказа были несчастливы в жизни.",I think that the main characters in the story led unhappy lives.,_,"внутренний мир, описание",
несчастливый,3830,unhappy,A,B1,LM,3,несчастливой,Gen.Fem.Sing,"Он уходил от прежней несчастливой жизни к новой, радостной.","He went from his old unlucky life to a new, joyful one.",_,"внутренний мир, описание",
нефть,3831,oil,N.Fem.Inan,B1,LM,1,нефть,Acc.Sing,"Там, где добывают нефть и газ, загрязнение моря неизбежно.",Pollution of the sea is inevitable in places where oil and gas are produced.,_,политика,
нефть,3832,oil,N.Fem.Inan,B1,LM,2,нефти,Gen.Sing,"Основная добыча нефти и газа осуществляется с месторождений, открытых еще в советскую эпоху.",The main production of oil and gas is carried out at deposits that were discovered during the Soviet era.,_,политика,
нефть,3833,oil,N.Fem.Inan,B1,LM,3,нефтью,Ins.Sing,"Саудовская Аравия, Россия и США – страны, наиболее богатые нефтью.","Saudi Arabia, Russia and the United States are the richest countries in oil.",_,политика,
нижний,3834,lower,A,B1,LM,1,нижнем,Loc.Masc.Sing,Мой отец живёт в Нижнем Новгороде.,My father lives in Nizhny Novgorod.,_,"мера, описание",
нижний,3835,lower,A,B1,LM,2,нижней,Loc.Fem.Sing,"Ты не знаешь, где лежат полотенца? Посмотри на нижней полке.",Do you know where the towels are? Look on the bottom shelf.,_,"мера, описание",
нижний,3836,lower,A,B1,LM,3,нижнюю,Acc.Fem.Sing,От напряжения он прикусил нижнюю губу.,He bit his lower lip from excitement.,_,"мера, описание",
новогодний,3837,New Year,A,B1,"Golosa, LM",1,новогоднюю,Acc.Fem.Sing,"Мы уже нарядили новогоднюю ёлку, а вы?","We have already decorated our Christmas tree, have you?",_,"время, описание",
новогодний,3838,New Year,A,B1,"Golosa, LM",2,новогодние,Inan.Acc.Plur,На новогодние праздники мы с друзьями поедем в Сочи.,For the New Year holiday my friends and I will go to Sochi.,_,"время, описание",
новогодний,3839,New Year,A,B1,"Golosa, LM",3,новогоднем,Loc.Masc.Sing,"Я был на новогоднем вечере с коллегами, больше всего мне понравились конкурсы и еда.",I was at a New Year's Eve party with my colleagues. Most of all I liked the games and food.,_,"время, описание",
носить,3840,wear,V,B1,"LM, Поехали",1,носит,Imperf.Sing.3,"Наиболее точная, образцовая мера носит название эталона.",The most accurate measure used as an example is called the reference measure.,_,описание,
носить,3841,wear,V,B1,"LM, Поехали",2,носить,Imperf.Inf,"Как ты думаешь, что будет модно носить в этом сезоне?",What in your opinion will be fashionable to wear this season?,_,одежда,
носить,3842,wear,V,B1,"LM, Поехали",3,носят,Imperf.Plur.3,На вечеринках некоторые люди носят парики.,Some people wear wigs at parties.,_,одежда,
перчатка,3843,glove,N.Fem.Inan,B1,LM,1,перчатки,Acc.Plur,"Ой, кажется, я забыла перчатки в поезде!","Oh, I think I forgot my gloves in the train!",_,одежда,
перчатка,3844,glove,N.Fem.Inan,B1,LM,2,перчаток,Gen.Plur,Куда ты пошёл без перчаток? На улице холодно!,Where are you going without gloves? It's cold outside!,_,одежда,
перчатка,3845,glove,N.Fem.Inan,B1,LM,3,перчатках,Loc.Plur,"Я мою посуду в резиновых перчатках, чтобы не портить кожу.",I wash the dishes in rubber gloves so as not to ruin my skin.,_,одежда,
ночной,3846,night,A,B1,LM,1,ночных,Gen.Plur,Мы с Машей познакомились в одном из ночных клубов нашего города.,I met Masha in one of the night clubs in our city.,_,"время, описание","This is the wrong form. This is the Locative Plural, but the form we are looking for is the Genitive Plural."
ночной,3847,night,A,B1,LM,2,ночной,Inan.Acc.Masc.Sing,Мы поедем праздновать окончание школы в ночной клуб.,We'll go to a night club to celebrate graduation from high school.,_,"время, описание",
ночной,3848,night,A,B1,LM,3,ночная,Nom.Fem.Sing,Эта ночная рубашка тебе идёт.,This nightgown looks good on you.,_,"время, описание",
обижать,3849,offend,V,B1,LM,1,обижают,Imperf.Plur.3,Одноклассники обижают тебя в школе?,Do your classmates pick on you at school?,_,"внутренний мир, общение",
обижать,3850,offend,V,B1,LM,2,обижать,Imperf.Inf,"Я не хотел никого обижать, извините.","I didn't mean to offend anyone, I'm sorry.",_,"внутренний мир, общение",
обижать,3851,offend,V,B1,LM,3,обижает,Imperf.Sing.3,"Вася всегда обижает беззащитных людей, это ужасно!","Vasya always offends helpless people, it's terrible!",_,"внутренний мир, общение",
обижаться,3852,get offended,V,B1,LM,1,обижаются,Imperf.Plur.3,"Я не понимаю, на что они обижаются.",I don't understand why they are offended.,_,"внутренний мир, общение",
обижаться,3853,get offended,V,B1,LM,2,обижаться,Imperf.Inf,"Саша не может долго обижаться. Подожди пару дней, и он сам заговорит с тобой.","Sasha can't be offended for a long time. Just wait a couple of days, and he will want to talk to you.",_,"внутренний мир, общение",
обижаться,3854,get offended,V,B1,LM,3,обижайся,Imperf.Imper.Sing.2,"Не обижайся, пожалуйста, я хотела сделать как лучше!","No offense, please, I wanted to do what was best!",_,"внутренний мир, общение",
обладать,3855,possess,V,B1,LM,1,обладает,Imperf.Sing.3,Хвост ящерицы обладает свойством отрастать заново.,A lizard's tail has the ability to grow back.,_,"животные/растения, люди",
обладать,3856,possess,V,B1,LM,2,обладают,Imperf.Plur.3,Большинство детей обладают иммунитетом к кори из-за прививок.,Most children have immunity to measles due to vaccinations.,_,"животные/растения, люди",
обладать,3857,possess,V,B1,LM,3,обладать,Imperf.Inf,"Теперь хороший работник должен не просто обладать определенными навыками, но и хотеть их полностью применить.","These days, a good worker should not only have certain skills, but also be motivated to fully apply them.",_,"животные/растения, люди",
синтаксис,3858,syntax,N.Masc.Inan,B1,LM,1,синтаксиса,Gen.Sing,Недавно я купил учебник синтаксиса для подготовки к экзамену.,I bought a syntax textbook recently in order to prepare for the exam.,_,учёба/работа,
синтаксис,3859,syntax,N.Masc.Inan,B1,LM,2,синтаксис,Nom.Sing,Синтаксис русского языка – это сложная система.,The syntax of the Russian language is a complex system.,_,учёба/работа,
облако,3860,cloud,N.Neut.Inan,B1,LM,1,облаков,Gen.Plur,Сегодня пасмурно. Солнца не видно из-за облаков.,The weather is gloomy today. We can't see the sun because of the clouds.,_,погода,
облако,3861,cloud,N.Neut.Inan,B1,LM,2,облака,Nom.Plur,Облака могут плыть очень быстро из-за сильного ветра.,The clouds can move really fast because the wind is strong.,_,погода,
облако,3862,cloud,N.Neut.Inan,B1,LM,3,облаках,Loc.Plur,"Тебе некогда витать в облаках, пиши диплом!","You have no time to be off in the clouds, write your thesis!",_,погода,
коробок,3863,small box,N.Masc.Inan,B1,LM,1,коробок,Acc.Sing,"Купи, пожалуйста, коробок спичек, когда пойдёшь в магазин.",Please buy a box of matches when you go to the store.,_,магазин,
архитектурный,3864,architectural,A,B1,LM,1,архитектурные,Inan.Acc.Plur,"В крупных городах власти зачастую сносят архитектурные памятники, чтобы построить новые дома.",In major cities the authorities often demolish architectural landmarks in order to construct new buildings.,_,"описание, учёба/работа, жильё",
архитектурный,3865,architectural,A,B1,LM,2,архитектурному,Dat.Neut.Sing,Новый вокзал признан лучшим по архитектурному решению в Европе.,The new train station is considered to be the best architectural design in Europe.,_,"описание, учёба/работа, жильё",
архитектурный,3866,architectural,A,B1,LM,3,архитектурной,Dat.Fem.Sing,Моя сестра – специалист по архитектурной фотографии.,My sister specializes in architectural photography.,_,"описание, учёба/работа, жильё",
несовершенный,3867,imperfect,A,B1,LM,1,несовершенных,Gen.Plur,Это следствие несовершенных технологий производства.,This is a result of imperfect production technologies.,_,описание,
несовершенный,3868,imperfect,A,B1,LM,2,несовершенным,Ins.Masc.Sing,"Лучше сделать что-то несовершенным образом, чем не сделать совсем.",It is better to do something in an imperfect way than not to do it at all.,_,описание,
несовершенный,3869,imperfect,A,B1,LM,3,несовершенный,Nom.Masc.Sing,Несовершенный вид глагола настоящего времени задаёт одновременность с моментом речи.,Imperfective verbal aspect in the present tense indicates simultaneity with the moment of speech.,_,описание,
область,3870,field,N.Fem.Inan,B1,LM,1,области,Loc.Sing,Моя семья живёт в Московской области.,My family lives in the Moscow region.,_,"жильё, политика, учёба/работа",
область,3871,field,N.Fem.Inan,B1,LM,2,область,Nom.Sing,Московская область – самая густонаселённая область России.,The Moscow region is the most populous region in Russia.,_,"жильё, политика, учёба/работа",
область,3872,field,N.Fem.Inan,B1,LM,3,областях,Loc.Plur,Мой дедушка занимался исследованиями в технических областях науки.,My grandfather did research in the technical fields of science.,_,"жильё, политика, учёба/работа",
обмен,3873,exchange,N.Masc.Inan,B1,"Golosa, LM",1,обмена,Gen.Sing,Ключевым объектом в экономике является механизм рыночного обмена.,The mechanism of market exchange is a key element in economics.,_,"общение, учёба/работа",
обмен,3874,exchange,N.Masc.Inan,B1,"Golosa, LM",2,обмен,Nom.Sing,Во время конференции происходил обмен мнениями между учёными.,There was an exchange of ideas among scientists during the conference.,_,"общение, учёба/работа",
обмен,3875,exchange,N.Masc.Inan,B1,"Golosa, LM",3,обменов,Gen.Plur,В рамках студенческих обменов студенты могут поехать учиться в другую страну.,"As a part of student exchange projects, students can travel to study in another country.",_,"общение, учёба/работа",
обрадовать,3876,make happy,V,B1,LM,1,обрадовать,Perf.Inf,"Ты выиграл в соревнованиях по плаванию? Поздравляю, нужно обрадовать маму этой новостью!","Did you win the swimming competition? Congratulations, you need to tell mom the good news!",_,"внутренний мир, общение",
обрадовать,3877,make happy,V,B1,LM,2,обрадовал,Perf.Masc.Sing.Past,"Мне очень понравился твой подарок, ты меня очень обрадовал!","I really like your present, you made me very happy!",_,"внутренний мир, общение",
обрадовать,3878,make happy,A,B1,LM,3,обрадованный,Perf.PastPassiveParticiple.Nom.Masc.Sing,"Вдохновлённый и обрадованный проделанной работой, Петя поспешил домой.","Inspired and happy with the work that was done, Petya went home.",_,"внутренний мир, общение",
обрадоваться,3879,rejoice,V,B1,"MiP, LM",1,обрадовался,Perf.Masc.Sing.Past,"Я так обрадовался, когда услышал эти новости!",I was so happy to hear the news!,_,"внутренний мир, общение",
обрадоваться,3880,rejoice,V,B1,"MiP, LM",2,обрадовались,Perf.Plur.Past,Бабушка и дедушка очень обрадовались рождению внука.,Grandma and grandpa were very happy about the birth of their grandson.,_,"внутренний мир, общение",
обрадоваться,3881,rejoice,V,B1,"MiP, LM",3,обрадовалась,Perf.Fem.Sing.Past,"Маша обрадовалась, когда узнала, что Ваня нашёл дешёвые билеты на самолёт.",Masha was happy when she found out that Vanya had found cheap plane tickets.,_,"внутренний мир, общение",
образ,3882,form,N.Masc.Inan,B1,LM,1,образом,Ins.Sing,"Ты думаешь, всё будет хорошо? Каким образом?",Do you really think that everything will be OK? How so?,_,описание,
образ,3883,form,N.Masc.Inan,B1,LM,2,образ,Nom.Sing,"Эта толпа ― собирательный образ всего русского народа, во все времена его существования.","This crowd is a collective portrait of the entire Russian people, at all times of its existence.",_,описание,"The problem with this example is that we don't know what Это refers to. How about some modification of this: Эта толпа ― собирательный образ всего русского народа, во все времена его существования."
образ,3884,form,N.Masc.Inan,B1,LM,3,образа,Gen.Sing,Я придерживаюсь здорового образа жизни и стараюсь питаться правильно.,I follow a healthy lifestyle and try to eat well.,_,описание,
образец,3885,pattern,N.Masc.Inan,B1,"Golosa, LM",1,образца,Gen.Sing,В музее стояли телефоны старого образца.,The museum had old-fashioned telephones.,_,учёба/работа,
образец,3886,pattern,N.Masc.Inan,B1,"Golosa, LM",2,образцы,Nom.Plur,Образцы поведения передаются из поколения в поколение.,Behavior patterns are passed on from generation to generation.,_,учёба/работа,
образец,3887,pattern,N.Masc.Inan,B1,"Golosa, LM",3,образец,Nom.Sing,Образец этого договора лежит в верхнем ящике стола.,A template for this contract is in the top drawer of the desk.,_,учёба/работа,
обращать,3888,turn,V,B1,LM,1,обращать,Imperf.Inf,"После того, как Петя начал ходить в спортивный зал, на него стали чаще обращать внимание девушки.","After Petya started going to the gym, girls began to pay more attention to him.",_,общение,
обращать,3889,turn,V,B1,LM,2,обращают,Imperf.Plur.3,Жители крупных городов редко обращают внимание на громкие звуки на улице.,The residents of major cities residents rarely pay attention to loud sounds on the street.,_,общение,
обращать,3890,turn,V,B1,LM,3,обращает,Imperf.Sing.3,Маша всегда обращает внимание на опечатки в журналах и газетах.,Masha always notices typos in magazines and newspapers.,_,общение,
обращаться,3891,address,V,B1,"Golosa, LM",1,обращаться,Imperf.Inf,Мой отец не любит обращаться к врачам.,My father doesn't like to see doctors.,_,общение,
обращаться,3892,address,V,B1,"Golosa, LM",2,обращается,Imperf.Sing.3,"Человек обращается к психотерапевту, когда не в состоянии самостоятельно справиться со своими жизненными неудачами",A person sees a psychotherapist when they unable to cope with failures in their life.,_,общение,
обращаться,3893,address,V,B1,"Golosa, LM",3,обращаясь,Imperf.Gerund,"Лектор задал вопрос, обращаясь к женской части аудитории.",The lecturer asked a question addressing the female part of the audience.,_,общение,
обсуждать,3894,discuss,V,B1,LM,1,обсуждать,Imperf.Inf,"Мне кажется, здесь нечего обсуждать.",I think we have nothing to discuss here.,_,"люди, общение",
обсуждать,3895,discuss,V,B1,LM,2,обсуждали,Imperf.Plur.Past,"Мы вчера весь вечер обсуждали политику, давайте поговорим о чём-нибудь другом.","We discussed politics all evening yesterday, let's talk about something else.",_,"люди, общение",
обсуждать,3896,discuss,V,B1,LM,3,обсуждают,Imperf.Plur.3,Где Вася и Саша? Они обсуждают проект в столовой.,Where are Vasya and Sasha? They're discussing their project in the cafeteria.,_,"люди, общение",
обучать,3897,teach,A,B1,LM,1,обучаемого,Gen.Masc.Sing,План урока составлен с учётом знаний и навыков обучаемого.,The lesson plan is based on the knowledge and skills of the student.,_,"люди, общение, учёба/работа",
обучать,3898,teach,V,B1,LM,2,обучают,Imperf.Plur.3,"В музыкальной школе детей обучают игре на различных инструментах, пению и нотной грамоте.","At the music school children are taught how to play various music instruments, singing and musical notation.",_,"люди, общение, учёба/работа",
обучать,3899,teach,V,B1,LM,3,обучать,Imperf.Inf,Hаша компания начала набирать стажёров и обучать их уже во время работы.,Our company began to recruit interns and give them on-the-job training.,_,"люди, общение, учёба/работа",
обучение,3900,education,N.Neut.Inan,B1,"Golosa, LM",1,обучения,Gen.Sing,"Как вы думаете, какие есть плюсы и минусы у обучения онлайн?",What are the pros and cons of learning online in your opinion?,_,"люди, общение, учёба/работа",
обучение,3901,education,N.Neut.Inan,B1,"Golosa, LM",2,обучение,Nom.Sing,Обучение персонала обошлось компании не слишком дорого.,Staff training was not too expensive for the company.,_,"люди, общение, учёба/работа",
обучение,3902,education,N.Neut.Inan,B1,"Golosa, LM",3,обучением,Ins.Sing,Студенты довольны обучением в этом университете.,Students are satisfied with studies at this university.,_,"люди, общение, учёба/работа",
обходить,3903,avoid,V,B1,LM,1,обходя,Imperf.Gerund,"Я шёл домой, обходя лужи.",I walked home trying to avoid puddles.,_,описание,
обходить,3904,avoid,V,B1,LM,2,обходят,Imperf.Plur.3,Чиновники обходят стороной вопрос повышения зарплат. ,The authorities sidestep the problem of increasing wages.,_,описание,
обходить,3905,avoid,V,B1,LM,3,обходить,Imperf.Inf,"Я предпочитаю обходить стороной этот район, он мне не нравится.","I prefer to keep away from this part of town, I don't like it.",_,описание,
общественный,3906,public,A,B1,LM,1,общественных,Gen.Plur,В понедельник в университете состоялось награждение выдающихся учёных и общественных деятелей.,At the university on Monday there was an award ceremony for outstanding scientists and public figures.,_,"люди, описание, политика",
общественный,3907,public,A,B1,LM,2,общественного,Gen.Neut.Sing,Хороший журналист не боится общественного мнения.,A good journalist is not afraid of public opinion.,_,"люди, описание, политика",
общественный,3908,public,A,B1,LM,3,общественные,Nom.Plur,В конференции приняли участие правозащитные и общественные организации.,Human rights and public organizations took part in the conference.,_,"люди, описание, политика",
объединять,3909,unite,V,B1,LM,1,объединяет,Imperf.Sing.3,"Мы с Петей прошли много трудностей вместе, нас много объединяет.","Petya and I have been through many difficulties together, we have a lot in common.",_,описание,
объединять,3910,unite,V,B1,LM,2,объединяют,Imperf.Plur.3,Общие испытания объединяют людей.,Shared experiences bring people together.,_,описание,
объединять,3911,unite,V,B1,LM,3,объединять,Imperf.Inf,"Чтобы добиться успеха в серьёзном деле, нужно объединять усилия.","To succeed in a serious business, you need to combine efforts.",_,описание,
объявлять,3912,declare,V,B1,LM,1,объявляет,Imperf.Sing.3,"Журнал ""Наука России"" объявляет конкурс научных фотографий.","The journal ""Russian Science"" is announcing a scientific photography competition.",_,общение,
объявлять,3913,declare,V,B1,LM,2,объявлять,Imperf.Inf,"Прежде чем объявлять войну, врага надо изучить.","Before declaring war, you need to learn about your enemy.",_,"люди, общение",
объявлять,3914,declare,V,B1,LM,3,объявляла,Imperf.Fem.Sing.Past,"Спортсменка уже давно объявляла, что хочет сыграть за национальную команду страны.",The athlete announced a long time ago that she wants to play for the national team.,_,"люди, общение",
объяснение,3915,explanation,N.Neut.Inan,B1,LM,1,объяснения,Gen.Sing,"Я вчера звонила Саше, но он просто бросил трубку без объяснения причин.",I called Sasha yesterday but he just hung up the phone without explaining why.,_,"люди, общение",
объяснение,3916,explanation,N.Neut.Inan,B1,LM,2,объяснение,Acc.Sing,Всему можно найти объяснение.,There is an explanation for everything.,_,"люди, общение",
объяснение,3917,explanation,N.Neut.Inan,B1,LM,3,объяснению,Dat.Sing,"Твоё поведение не поддаётся никакому объяснению. Может, расскажешь, что произошло?",Your behavior doesn’t make sense. Can you tell me what happened?,_,"люди, общение",
обычай,3918,custom,N.Masc.Inan,B1,LM,1,обычай,Nom.Sing,Обычай украшать ёлку на новый год пришёл из Германии.,The custom of decorating a tree for the New Year came from Germany.,_,люди,
обычай,3919,custom,N.Masc.Inan,B1,LM,2,обычаем,Ins.Sing,Браки между родственниками запрещены древним обычаем.,Marriage between relatives is forbidden by an ancient custom.,_,люди,
обычай,3920,custom,N.Masc.Inan,B1,LM,3,обычаю,Dat.Sing,"Согласно древнему славянскому обычаю, гостя угощали хлебом с солью.","According to an ancient Slavic custom, a guest was offered bread and salt.",_,люди,
обязанный,3921,obliged,A,B1,LM,1,обязан,Masc.Sing,"Согласно закону, каждый гражданин обязан платить налоги.","By law, every citizen must pay taxes.",_,"описание, учёба/работа",
обязанный,3922,obliged,A,B1,LM,2,обязаны,Plur,Государственные компании обязаны предоставлять сотрудникам оплачиваемый отпуск.,State-owned companies are required to provide paid leave to employees.,_,"описание, учёба/работа",
обязанный,3923,obliged,A,B1,LM,3,обязана,Fem.Sing,"Я не обязана приносить вам кофе, это не входит в список моих служебных обязанностей.","I'm not obliged to bring you coffee, it's not on my list of duties.",_,"описание, учёба/работа",
овца,3924,sheep,N.Fem.Anim,B1,LM,1,овцы,Gen.Sing,"В стаде не осталось ни одной овцы, всех волки съели.","Not a single sheep in the herd was left, all of them were eaten by wolves.",_,животные/растения,
овца,3925,sheep,N.Fem.Anim,B1,LM,2,овца,Nom.Sing,"Смотри, там идёт чёрная овца! Я никогда раньше таких не видел.","Look, there’s a black sheep! I haven’t seen any like it before.",_,животные/растения,
овца,3926,sheep,N.Fem.Anim,B1,LM,3,овец,Acc.Plur,Овец разводят для получения шерсти.,Sheep are bred for wool.,_,животные/растения,
огонь,3927,fire,N.Masc.Inan,B1,LM,1,огонь,Acc.Sing,"Подложи веток в огонь, чтобы лучше горело.",Put some branches in the fire so that it will burn better.,_,погода,
огонь,3928,fire,N.Masc.Inan,B1,LM,2,огня,Gen.Sing,"Убери руки от огня, обожжёшься!","Take your hands away from the fire, you could get burned!",_,погода,
огонь,3929,fire,N.Masc.Inan,B1,LM,3,огни,Nom.Plur,Сегодня огни города очень красивы.,The lights of the city are very beautiful today.,_,погода,
огурец,3930,cucumber,N.Masc.Inan,B1,"MiP, LM, Поехали",1,огурец,Nom.Sing,"Этот огурец испорчен, его нужно выбросить.","This cucumber is spoiled, we have to throw it away.",_,"животные/растения, магазин",
