Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s)
длинный,1684,_,A,A2,"Golosa, LM",2,длинный,Nom.Masc.Sing,_,_,_,_
длинный,1685,_,A,A2,"Golosa, LM",3,длинная,Nom.Fem.Sing,_,_,_,_
довольный,1686,_,A,A2,LM,1,доволен,Masc.Sing,_,_,_,_
довольный,1687,_,A,A2,LM,2,довольны,Plur,_,_,_,_
довольный,1688,_,A,A2,LM,3,довольный,Nom.Masc.Sing,_,_,_,_
доказывать,1689,_,V,A2,LM,1,доказывать,Inf,_,_,_,_
доказывать,1690,_,V,A2,LM,2,доказывает,Sing.3.Pres/Fut,_,_,_,_
доказывать,1691,_,V,A2,LM,3,доказывал,Masc.Sing.Past,_,_,_,_
доктор,1692,_,N.Masc.Anim,A2,"Golosa, LM",1,доктор,Nom.Sing,_,_,_,_
доктор,1693,_,N.Masc.Anim,A2,"Golosa, LM",2,доктора,Nom.Plur,_,_,_,_
доктор,1694,_,N.Masc.Anim,A2,"Golosa, LM",3,доктору,Dat.Sing,_,_,_,_
домашний,1695,_,A,A2,"Golosa, LM",1,домашних,Gen.Plur,_,_,_,_
домашний,1696,_,A,A2,"Golosa, LM",2,домашние,Nom.Plur,_,_,_,_
домашний,1697,_,A,A2,"Golosa, LM",3,домашней,Gen.Fem.Sing,_,_,_,_
дружба,1698,_,N.Fem.Inan,A2,LM,1,дружбы,Gen.Sing,_,_,_,_
дружба,1699,_,N.Fem.Inan,A2,LM,2,дружба,Nom.Sing,_,_,_,_
дружба,1700,_,N.Fem.Inan,A2,LM,3,дружбе,Loc.Sing,_,_,_,_
дружный,1701,_,A,A2,LM,1,дружная,Nom.Fem.Sing,_,_,_,_
дружный,1702,_,A,A2,LM,2,дружных,Loc.Plur,_,_,_,_
дружный,1703,_,A,A2,LM,3,дружным,Dat.Plur,_,_,_,_
единственный,1704,_,A,A2,"Golosa, LM",1,единственный,Nom.Masc.Sing,_,_,_,_
единственный,1705,_,A,A2,"Golosa, LM",2,единственная,Nom.Fem.Sing,_,_,_,_
единственный,1706,_,A,A2,"Golosa, LM",3,единственное,Nom.Neut.Sing,_,_,_,_
елка,1707,_,N.Fem.Inan,A2,LM,1,ёлку,Acc.Sing,_,_,_,_
елка,1708,_,N.Fem.Inan,A2,LM,2,ёлок,Gen.Plur,_,_,_,_
елка,1709,_,N.Fem.Inan,A2,LM,3,ёлкой,Ins.Sing,_,_,_,_
женатый,1710,_,A,A2,"MiP, LM",1,женат,Masc.Sing,_,_,_,_
женатый,1711,_,A,A2,"MiP, LM",2,женатых,Anim.Acc.Plur,_,_,_,_
жениться,1712,_,V,A2,"MiP, LM",1,женился,Masc.Sing.Past,_,_,_,_
жениться,1713,_,V,A2,"MiP, LM",2,жениться,Inf,_,_,_,_
жениться,1714,_,V,A2,"MiP, LM",3,женюсь,Sing.1.Pres/Fut,_,_,_,_
живой,1715,_,A,A2,LM,1,живой,Nom.Masc.Sing,_,_,_,_
живой,1716,_,A,A2,LM,2,живая,Nom.Fem.Sing,_,_,_,_
живой,1717,_,A,A2,LM,3,живые,Nom.Plur,_,_,_,_
животное,1718,_,N.Neut.Anim,A2,LM,1,животных,Gen.Plur,_,_,_,_
животное,1719,_,N.Neut.Anim,A2,LM,2,животные,Nom.Plur,_,_,_,_
животное,1720,_,N.Neut.Anim,A2,LM,3,животное,Nom.Sing,_,_,_,_
забывать,1721,_,V,A2,"Golosa, MiP, LM",1,забывать,Inf,_,_,_,_
забывать,1722,_,V,A2,"Golosa, MiP, LM",2,забывают,Plur.3.Pres/Fut,_,_,_,_
забывать,1723,_,V,A2,"Golosa, MiP, LM",3,забывайте,Imper.Plur.2,_,_,_,_
забыть,1724,_,V,A2,MiP,1,забыл,Masc.Sing.Past,_,_,_,_
забыть,1725,_,V,A2,MiP,2,забыла,Fem.Sing.Past,_,_,_,_
забыть,1726,_,V,A2,MiP,3,забыть,Inf,_,_,_,_
задание,1727,_,N.Neut.Inan,A2,"Golosa, LM",1,задание,Acc.Sing,_,_,_,_
задание,1728,_,N.Neut.Inan,A2,"Golosa, LM",2,задания,Gen.Sing,_,_,_,_
задание,1729,_,N.Neut.Inan,A2,"Golosa, LM",3,заданий,Gen.Plur,_,_,_,_
задача,1730,_,N.Fem.Inan,A2,LM,1,задач,Gen.Plur,_,_,_,_
задача,1731,_,N.Fem.Inan,A2,LM,2,задачи,Gen.Sing,_,_,_,_
задача,1732,_,N.Fem.Inan,A2,LM,3,задача,Nom.Sing,_,_,_,_
заказать,1733,_,V,A2,MiP,1,заказать,Inf,_,_,_,_
заказать,1734,_,V,A2,MiP,2,заказал,Masc.Sing.Past,_,_,_,_
заказать,1735,_,V,A2,MiP,3,заказали,Plur.Past,_,_,_,_
заказывать,1736,_,V,A2,"Golosa, MiP, LM",1,заказывали,Plur.Past,_,_,_,_
заказывать,1737,_,V,A2,"Golosa, MiP, LM",2,заказывал,Masc.Sing.Past,_,_,_,_
заказывать,1738,_,V,A2,"Golosa, MiP, LM",3,заказывать,Inf,_,_,_,_
заканчивать,1739,_,V,A2,"Golosa, LM",1,заканчивала,Fem.Sing.Past,_,_,_,_
заканчивать,1740,_,V,A2,"Golosa, LM",2,заканчивал,Masc.Sing.Past,_,_,_,_
заканчивать,1741,_,V,A2,"Golosa, LM",3,заканчивая,Pres/Fut,_,_,_,_
закон,1742,_,N.Masc.Inan,A2,LM,1,закон,Nom.Sing,_,_,_,_
закон,1743,_,N.Masc.Inan,A2,LM,2,закона,Gen.Sing,_,_,_,_
закон,1744,_,N.Masc.Inan,A2,LM,3,законов,Gen.Plur,_,_,_,_
закрывать,1745,_,V,A2,LM,1,закрывают,Plur.3.Pres/Fut,_,_,_,_
закрывать,1746,_,V,A2,LM,2,закрывать,Inf,_,_,_,_
закрывать,1747,_,V,A2,LM,3,закрывал,Masc.Sing.Past,_,_,_,_
зал,1748,_,N.Masc.Inan,A2,"Golosa, MiP, LM",1,зале,Loc.Sing,_,_,_,_
зал,1749,_,N.Masc.Inan,A2,"Golosa, MiP, LM",2,зал,Acc.Sing,_,_,_,_
зал,1750,_,N.Masc.Inan,A2,"Golosa, MiP, LM",3,зала,Gen.Sing,_,_,_,_
замена,1751,_,N.Fem.Inan,A2,LM,1,замены,Gen.Sing,_,_,_,_
замена,1752,_,N.Fem.Inan,A2,LM,2,замена,Nom.Sing,_,_,_,_
замена,1753,_,N.Fem.Inan,A2,LM,3,замену,Acc.Sing,_,_,_,_
замечательный,1754,_,A,A2,LM,1,замечательный,Nom.Masc.Sing,_,_,_,_
замечательный,1755,_,A,A2,LM,2,замечательная,Nom.Fem.Sing,_,_,_,_
замечательный,1756,_,A,A2,LM,3,замечательных,Gen.Plur,_,_,_,_
замечать,1757,_,V,A2,LM,1,замечает,Sing.3.Pres/Fut,_,_,_,_
замечать,1758,_,V,A2,LM,2,замечал,Masc.Sing.Past,_,_,_,_
замечать,1759,_,V,A2,LM,3,замечать,Inf,_,_,_,_
заниматься,1760,_,V,A2,"Golosa, MiP, LM",1,заниматься,Inf,_,_,_,_
заниматься,1761,_,V,A2,"Golosa, MiP, LM",2,занимается,Sing.3.Pres/Fut,_,_,_,_
заниматься,1762,_,V,A2,"Golosa, MiP, LM",3,занимался,Masc.Sing.Past,_,_,_,_
занятие,1763,_,N.Neut.Inan,A2,"Golosa, LM",1,занятия,Nom.Plur,_,_,_,_
занятие,1764,_,N.Neut.Inan,A2,"Golosa, LM",2,занятий,Gen.Plur,_,_,_,_
занятие,1765,_,N.Neut.Inan,A2,"Golosa, LM",3,занятие,Nom.Sing,_,_,_,_
запад,1766,_,N.Masc.Inan,A2,"Golosa, MiP, LM",1,запад,Acc.Sing,_,_,_,_
запад,1767,_,N.Masc.Inan,A2,"Golosa, MiP, LM",2,западе,Loc.Sing,_,_,_,_
запад,1768,_,N.Masc.Inan,A2,"Golosa, MiP, LM",3,западом,Ins.Sing,_,_,_,_
западный,1769,_,A,A2,LM,1,западных,Gen.Plur,_,_,_,_
западный,1770,_,A,A2,LM,2,западные,Nom.Plur,_,_,_,_
западный,1771,_,A,A2,LM,3,западном,Loc.Masc.Sing,_,_,_,_
заплатить,1772,_,V,A2,"MiP, LM",1,заплатить,Inf,_,_,_,_
заплатить,1773,_,V,A2,"MiP, LM",2,заплатил,Masc.Sing.Past,_,_,_,_
заплатить,1774,_,V,A2,"MiP, LM",3,заплатили,Plur.Past,_,_,_,_
зарабатывать,1775,_,V,A2,"MiP, LM",1,зарабатывать,Inf,_,_,_,_
зарабатывать,1776,_,V,A2,"MiP, LM",2,зарабатывает,Sing.3.Pres/Fut,_,_,_,_
зарабатывать,1777,_,V,A2,"MiP, LM",3,зарабатывают,Plur.3.Pres/Fut,_,_,_,_
заработать,1778,_,V,A2,MiP,1,заработать,Inf,_,_,_,_
заработать,1779,_,V,A2,MiP,2,заработал,Masc.Sing.Past,_,_,_,_
заработать,1780,_,V,A2,MiP,3,заработает,Sing.3.Pres/Fut,_,_,_,_
звать,1781,_,V,A2,"Golosa, MiP, LM",1,зовут,Plur.3.Pres/Fut,_,_,_,_
звать,1782,_,V,A2,"Golosa, MiP, LM",2,звали,Plur.Past,_,_,_,_
звать,1783,_,V,A2,"Golosa, MiP, LM",3,звать,Inf,_,_,_,_
звонок,1784,_,N.Masc.Inan,A2,"MiP, LM",1,звонок,Nom.Sing,_,_,_,_
звонок,1785,_,N.Masc.Inan,A2,"MiP, LM",2,звонков,Gen.Plur,_,_,_,_
звонок,1786,_,N.Masc.Inan,A2,"MiP, LM",3,звонки,Acc.Plur,_,_,_,_
звук,1787,_,N.Masc.Inan,A2,"Golosa, LM",1,звуков,Gen.Plur,_,_,_,_
звук,1788,_,N.Masc.Inan,A2,"Golosa, LM",2,звука,Gen.Sing,_,_,_,_
звук,1789,_,N.Masc.Inan,A2,"Golosa, LM",3,звук,Nom.Sing,_,_,_,_
земля,1790,_,N.Fem.Inan,A2,LM,1,землю,Acc.Sing,_,_,_,_
земля,1791,_,N.Fem.Inan,A2,LM,2,земли,Gen.Sing,_,_,_,_
земля,1792,_,N.Fem.Inan,A2,LM,3,земле,Loc.Sing,_,_,_,_
зеркало,1793,_,N.Neut.Inan,A2,LM,1,зеркало,Acc.Sing,_,_,_,_
зеркало,1794,_,N.Neut.Inan,A2,LM,2,зеркале,Loc.Sing,_,_,_,_
зеркало,1795,_,N.Neut.Inan,A2,LM,3,зеркала,Gen.Sing,_,_,_,_
зимний,1796,_,A,A2,"MiP, LM",1,зимнее,Inan.Acc.Neut.Sing,_,_,_,_
зимний,1797,_,A,A2,"MiP, LM",2,зимних,Gen.Plur,_,_,_,_
зимний,1798,_,A,A2,"MiP, LM",3,зимняя,Nom.Fem.Sing,_,_,_,_
злой,1799,_,A,A2,"LM, Кс",1,злые,Nom.Plur,_,_,_,_
злой,1800,_,A,A2,"LM, Кс",2,злых,Gen.Plur,_,_,_,_
злой,1801,_,A,A2,"LM, Кс",3,злая,Nom.Fem.Sing,_,_,_,_
знак,1802,_,N.Masc.Inan,A2,LM,1,знак,Nom.Sing,_,_,_,_
знак,1803,_,N.Masc.Inan,A2,LM,2,знака,Gen.Sing,_,_,_,_
знак,1804,_,N.Masc.Inan,A2,LM,3,знаком,Ins.Sing,_,_,_,_
знакомиться,1805,_,V,A2,"MiP, LM",1,знакомиться,Inf,_,_,_,_
знакомиться,1806,_,V,A2,"MiP, LM",2,знакомимся,Plur.1.Pres/Fut,_,_,_,_
знакомиться,1807,_,V,A2,"MiP, LM",3,знакомится,Sing.3.Pres/Fut,_,_,_,_
знакомый,1808,_,A,A2,"Golosa, MiP, LM",1,знакомы,Plur,_,_,_,_
знакомый,1809,_,N.Masc.Anim,A2,"Golosa, MiP, LM",2,знакомых,Gen.Plur,_,_,_,_
знакомый,1810,_,N.Masc.Anim,A2,"Golosa, MiP, LM",3,знакомые,Nom.Plur,_,_,_,_
значение,1811,_,N.Neut.Inan,A2,LM,1,значение,Acc.Sing,_,_,_,_
значение,1812,_,N.Neut.Inan,A2,LM,2,значения,Gen.Sing,_,_,_,_
значение,1813,_,N.Neut.Inan,A2,LM,3,значений,Gen.Plur,_,_,_,_
значить,1814,_,V,A2,"MiP, LM",1,значит,Sing.3.Pres/Fut,_,_,_,_
значить,1815,_,V,A2,"MiP, LM",2,значило,Neut.Sing.Past,_,_,_,_
значить,1816,_,V,A2,"MiP, LM",3,значат,Plur.3.Pres/Fut,_,_,_,_
золото,1817,_,N.Neut.Inan,A2,LM,1,золота,Gen.Sing,_,_,_,_
золото,1818,_,N.Neut.Inan,A2,LM,2,золото,Acc.Sing,_,_,_,_
золото,1819,_,N.Neut.Inan,A2,LM,3,золотом,Ins.Sing,_,_,_,_
золотой,1820,_,A,A2,LM,1,золотую,Acc.Fem.Sing,_,_,_,_
золотой,1821,_,A,A2,LM,2,золотой,Nom.Masc.Sing,_,_,_,_
золотой,1822,_,A,A2,LM,3,золотое,Nom.Neut.Sing,_,_,_,_
зонтик,1823,_,N.Masc.Inan,A2,LM,1,зонтик,Nom.Sing,_,_,_,_
зонтик,1824,_,N.Masc.Inan,A2,LM,2,зонтики,Acc.Plur,_,_,_,_
зонтик,1825,_,N.Masc.Inan,A2,LM,3,зонтиком,Ins.Sing,_,_,_,_
зуб,1826,_,N.Masc.Inan,A2,"Golosa, LM",1,зуб,Nom.Sing,_,_,_,_
зуб,1827,_,N.Masc.Inan,A2,"Golosa, LM",2,зубы,Acc.Plur,_,_,_,_
зуб,1828,_,N.Masc.Inan,A2,"Golosa, LM",3,зубами,Ins.Plur,_,_,_,_
игрушка,1829,_,N.Fem.Inan,A2,"Golosa, LM, Поехали",1,игрушки,Acc.Plur,_,_,_,_
игрушка,1830,_,N.Fem.Inan,A2,"Golosa, LM, Поехали",2,игрушек,Gen.Plur,_,_,_,_
игрушка,1831,_,N.Fem.Inan,A2,"Golosa, LM, Поехали",3,игрушку,Acc.Sing,_,_,_,_
извинить,1832,_,V,A2,MiP,1,извините,Imper.Plur.2,_,_,_,_
извинить,1833,_,V,A2,MiP,2,извини,Imper.Sing.2,_,_,_,_
извинить,1834,_,V,A2,MiP,3,извинить,Inf,_,_,_,_
извинять,1835,_,A,A2,LM,1,извиняющую,Acc.Fem.Sing,_,_,_,_
изменять,1836,_,V,A2,LM,1,изменять,Inf,_,_,_,_
изменять,1837,_,V,A2,LM,2,изменяет,Sing.3.Pres/Fut,_,_,_,_
изменять,1838,_,V,A2,LM,3,изменяют,Plur.3.Pres/Fut,_,_,_,_
изучать,1839,_,V,A2,"Golosa, MiP, LM",1,изучать,Inf,_,_,_,_
изучать,1840,_,V,A2,"Golosa, MiP, LM",2,изучал,Masc.Sing.Past,_,_,_,_
изучать,1841,_,V,A2,"Golosa, MiP, LM",3,изучали,Plur.Past,_,_,_,_
институт,1842,_,N.Masc.Inan,A2,"Golosa, LM",1,института,Gen.Sing,_,_,_,_
институт,1843,_,N.Masc.Inan,A2,"Golosa, LM",2,институт,Acc.Sing,_,_,_,_
институт,1844,_,N.Masc.Inan,A2,"Golosa, LM",3,институте,Loc.Sing,_,_,_,_
интерес,1845,_,N.Masc.Inan,A2,LM,1,интерес,Acc.Sing,_,_,_,_
интерес,1846,_,N.Masc.Inan,A2,LM,2,интересы,Acc.Plur,_,_,_,_
интерес,1847,_,N.Masc.Inan,A2,LM,3,интересов,Gen.Plur,_,_,_,_
интересоваться,1848,_,V,A2,"Golosa, MiP, LM",1,интересуется,Sing.3.Pres/Fut,_,_,_,_
интересоваться,1849,_,V,A2,"Golosa, MiP, LM",2,интересоваться,Inf,_,_,_,_
интересоваться,1850,_,V,A2,"Golosa, MiP, LM",3,интересуются,Plur.3.Pres/Fut,_,_,_,_
искать,1851,_,V,A2,"Golosa, LM",1,искать,Inf,_,_,_,_
искать,1852,_,V,A2,"Golosa, LM",2,искал,Masc.Sing.Past,_,_,_,_
искать,1853,_,V,A2,"Golosa, LM",3,ищет,Sing.3.Pres/Fut,_,_,_,_
исследовать,1854,_,V,A2,LM,1,исследовать,Inf,_,_,_,_
исследовать,1855,_,V,A2,LM,2,исследовал,Masc.Sing.Past,_,_,_,_
исследовать,1856,_,A,A2,LM,3,исследуемых,Gen.Plur,_,_,_,_
казаться,1857,_,V,A2,"MiP, LM",1,кажется,Sing.3.Pres/Fut,_,_,_,_
казаться,1858,_,V,A2,"MiP, LM",2,казалось,Neut.Sing.Past,_,_,_,_
казаться,1859,_,V,A2,"MiP, LM",3,казаться,Inf,_,_,_,_
каникулы,1860,_,N.Inan,A2,"Golosa, LM",1,каникулы,Acc.Plur,_,_,_,_
каникулы,1861,_,N.Inan,A2,"Golosa, LM",2,каникулах,Loc.Plur,_,_,_,_
каникулы,1862,_,N.Inan,A2,"Golosa, LM",3,каникул,Gen.Plur,_,_,_,_
картофель,1863,_,N.Masc.Inan,A2,"Golosa, LM, Поехали",1,картофеля,Gen.Sing,_,_,_,_
картофель,1864,_,N.Masc.Inan,A2,"Golosa, LM, Поехали",2,картофель,Nom.Sing,_,_,_,_
картофель,1865,_,N.Masc.Inan,A2,"Golosa, LM, Поехали",3,картофелем,Ins.Sing,_,_,_,_
каша,1866,_,N.Fem.Inan,A2,"Golosa, MiP, LM",1,кашу,Acc.Sing,_,_,_,_
каша,1867,_,N.Fem.Inan,A2,"Golosa, MiP, LM",2,каша,Nom.Sing,_,_,_,_
каша,1868,_,N.Fem.Inan,A2,"Golosa, MiP, LM",3,кашей,Ins.Sing,_,_,_,_
класть,1869,_,V,A2,"Golosa, MiP, LM",1,класть,Inf,_,_,_,_
класть,1870,_,V,A2,"Golosa, MiP, LM",2,кладёт,Sing.3.Pres/Fut,_,_,_,_
класть,1871,_,V,A2,"Golosa, MiP, LM",3,кладут,Plur.3.Pres/Fut,_,_,_,_
команда,1872,_,N.Fem.Inan,A2,"Golosa, LM",1,команды,Gen.Sing,_,_,_,_
команда,1873,_,N.Fem.Inan,A2,"Golosa, LM",2,команда,Nom.Sing,_,_,_,_
команда,1874,_,N.Fem.Inan,A2,"Golosa, LM",3,команду,Acc.Sing,_,_,_,_
компьютерный,1875,_,A,A2,"Golosa, LM",1,компьютерной,Gen.Fem.Sing,_,_,_,_
компьютерный,1876,_,A,A2,"Golosa, LM",2,компьютерных,Gen.Plur,_,_,_,_
компьютерный,1877,_,A,A2,"Golosa, LM",3,компьютерный,Nom.Masc.Sing,_,_,_,_
кончаться,1878,_,V,A2,"Golosa, MiP, LM",1,кончается,Sing.3.Pres/Fut,_,_,_,_
кончаться,1879,_,A,A2,"Golosa, MiP, LM",2,кончающийся,Inan.Acc.Masc.Sing,_,_,_,_
кончаться,1880,_,V,A2,"Golosa, MiP, LM",3,кончаются,Plur.3.Pres/Fut,_,_,_,_
кончиться,1881,_,V,A2,MiP,1,кончилось,Neut.Sing.Past,_,_,_,_
кончиться,1882,_,V,A2,MiP,2,кончится,Sing.3.Pres/Fut,_,_,_,_
кончиться,1883,_,V,A2,MiP,3,кончилась,Fem.Sing.Past,_,_,_,_
корабль,1884,_,N.Masc.Inan,A2,LM,1,корабль,Nom.Sing,_,_,_,_
корабль,1885,_,N.Masc.Inan,A2,LM,2,кораблей,Gen.Plur,_,_,_,_
корабль,1886,_,N.Masc.Inan,A2,LM,3,корабли,Acc.Plur,_,_,_,_
коридор,1887,_,N.Masc.Inan,A2,"Golosa, MiP, LM",1,коридоре,Loc.Sing,_,_,_,_
коридор,1888,_,N.Masc.Inan,A2,"Golosa, MiP, LM",2,коридор,Acc.Sing,_,_,_,_
коридор,1889,_,N.Masc.Inan,A2,"Golosa, MiP, LM",3,коридору,Dat.Sing,_,_,_,_
