Lemma;ID;Eng Gloss;POS;Level;Word source;Ex. ID;Form ;Analysis;Example Sentence;Translation;Reference;Topic(s)
здравствовать;250;_;V;A1;МН;1;здравствуйте;Imper.Plur.2;_;_;_;люди, общение
здравствовать;251;_;V;A1;МН;2;здравствует;Sing.3.Pres/Fut;_;_;_;люди, общение
здравствовать;252;_;V;A1;МН;3;здравствуй;Imper.Sing.2;_;_;_;люди, общение
событие;253;_;N.Neut.Inan;A1;МН;1;событий;Gen.Plur;_;_;_;люди, время
событие;254;_;N.Neut.Inan;A1;МН;2;события;Nom.Plur;_;_;_;люди, время
событие;255;_;N.Neut.Inan;A1;МН;3;событие;Nom.Sing;_;_;_;люди, время
знать;256;_;V;A1;Golosa, MiP, LM, МН;1;знаю;Sing.1.Pres/Fut;_;_;_;внутренний мир, учеба/работа
знать;257;_;V;A1;Golosa, MiP, LM, МН;2;знаете;Plur.2.Pres/Fut;_;_;_;внутренний мир, учеба/работа
знать;258;_;V;A1;Golosa, MiP, LM, МН;3;знает;Sing.3.Pres/Fut;_;_;_;внутренний мир, учеба/работа
ночь;259;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;ночь;Acc.Sing;_;_;_;мера, время
ночь;260;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;ночью;Ins.Sing;_;_;_;мера, время
ночь;261;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;ночи;Gen.Sing;_;_;_;мера, время
машина;262;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;машину;Acc.Sing;_;_;_;люди, путешествие
машина;263;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;машины;Gen.Sing;_;_;_;люди, путешествие
машина;264;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;машина;Nom.Sing;_;_;_;люди, путешествие
играть;265;_;V;A1;Golosa, MiP, LM, МН;1;играть;Inf;_;_;_;люди, свободное время
играть;266;_;V;A1;Golosa, MiP, LM, МН;2;играет;Sing.3.Pres/Fut;_;_;_;люди, свободное время
играть;267;_;V;A1;Golosa, MiP, LM, МН;3;играл;Masc.Sing.Past;_;_;_;люди, свободное время
идти;268;_;V;A1;Golosa, MiP, LM, МН, Кс;1;идёт;Sing.3.Pres/Fut;_;_;_;люди, свободное время, погода
идти;269;_;V;A1;Golosa, MiP, LM, МН, Кс;2;идти;Inf;_;_;_;люди, свободное время, погода
идти;270;_;V;A1;Golosa, MiP, LM, МН, Кс;3;шёл;Masc.Sing.Past;_;_;_;люди, свободное время, погода
мать;271;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;1;мать;Nom.Sing;_;_;_;люди
мать;272;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;2;матери;Gen.Sing;_;_;_;люди
мать;273;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;3;матерью;Ins.Sing;_;_;_;люди
стол;274;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;1;столом;Ins.Sing;_;_;_;еда, учеба/работа, жилье
стол;275;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;2;стол;Acc.Sing;_;_;_;еда, учеба/работа, жилье
стол;276;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;3;стола;Gen.Sing;_;_;_;еда, учеба/работа, жилье
цена;277;_;N.Fem.Inan;A1;MiP, LM, МН;1;цена;Nom.Sing;_;_;_;мера
цена;278;_;N.Fem.Inan;A1;MiP, LM, МН;2;цены;Nom.Plur;_;_;_;мера
цена;279;_;N.Fem.Inan;A1;MiP, LM, МН;3;цен;Gen.Plur;_;_;_;мера
кончать;280;_;V;A1;МН;1;кончает;Sing.3.Pres/Fut;_;_;_;мера, время
кончать;281;_;V;A1;МН;2;кончая;Pres/Fut;_;_;_;мера, время
кончать;282;_;V;A1;МН;3;кончали;Plur.Past;_;_;_;мера, время
маленький;283;_;A;A1;Golosa, MiP, LM, МН;1;маленький;Nom.Masc.Sing;_;_;_;мера
маленький;284;_;A;A1;Golosa, MiP, LM, МН;2;меньше;Comp;_;_;_;мера
маленький;285;_;A;A1;Golosa, MiP, LM, МН;3;маленькая;Nom.Fem.Sing;_;_;_;мера
дверь;286;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;дверь;Acc.Sing;_;_;_;жилье
дверь;287;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;двери;Gen.Sing;_;_;_;жилье
дверь;288;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;дверью;Ins.Sing;_;_;_;жилье
мама;289;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;1;мама;Nom.Sing;_;_;_;люди
мама;290;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;2;мамы;Gen.Sing;_;_;_;люди
мама;291;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;3;маме;Dat.Sing;_;_;_;люди
центр;292;_;N.Masc.Inan;A1;MiP, LM, МН;1;центре;Loc.Sing;_;_;_;путешествие
центр;293;_;N.Masc.Inan;A1;MiP, LM, МН;2;центра;Gen.Sing;_;_;_;путешествие
центр;294;_;N.Masc.Inan;A1;MiP, LM, МН;3;центр;Nom.Sing;_;_;_;путешествие
игра;295;_;N.Fem.Inan;A1;Golosa, MiP, МН;1;игры;Gen.Sing;_;_;_;люди, свободное время
игра;296;_;N.Fem.Inan;A1;Golosa, MiP, МН;2;игра;Nom.Sing;_;_;_;люди, свободное время
игра;297;_;N.Fem.Inan;A1;Golosa, MiP, МН;3;игру;Acc.Sing;_;_;_;люди, свободное время
банк;298;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН, Поехали;1;банков;Gen.Plur;_;_;_;учеба/работа
банк;299;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН, Поехали;2;банка;Gen.Sing;_;_;_;учеба/работа
банк;300;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН, Поехали;3;банки;Nom.Plur;_;_;_;учеба/работа
улица;301;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;улице;Loc.Sing;_;_;_;путешествие, жилье
улица;302;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;улицу;Acc.Sing;_;_;_;путешествие, жилье
улица;303;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;улицы;Gen.Sing;_;_;_;путешествие, жилье
статья;304;_;N.Fem.Inan;A1;Golosa, MiP, МН;1;статье;Loc.Sing;_;_;_;учеба/работа
статья;305;_;N.Fem.Inan;A1;Golosa, MiP, МН;2;статья;Nom.Sing;_;_;_;учеба/работа
статья;306;_;N.Fem.Inan;A1;Golosa, MiP, МН;3;статьи;Gen.Sing;_;_;_;учеба/работа
окно;307;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;1;окна;Gen.Sing;_;_;_;жилье
окно;308;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;2;окно;Acc.Sing;_;_;_;жилье
окно;309;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;3;окном;Ins.Sing;_;_;_;жилье
продукт;310;_;N.Masc.Inan;A1;LM, МН;1;продуктов;Gen.Plur;_;_;_;еда, магазин
продукт;311;_;N.Masc.Inan;A1;LM, МН;2;продукта;Gen.Sing;_;_;_;еда, магазин
продукт;312;_;N.Masc.Inan;A1;LM, МН;3;продукты;Nom.Plur;_;_;_;еда, магазин
утро;313;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;1;утра;Gen.Sing;_;_;_;мера, время
утро;314;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;2;утром;Ins.Sing;_;_;_;мера, время
утро;315;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;3;утро;Acc.Sing;_;_;_;мера, время
купить;316;_;V;A1;Golosa, MiP, LM, МН;1;купить;Inf;_;_;_;магазин
купить;317;_;V;A1;Golosa, MiP, LM, МН;2;купил;Masc.Sing.Past;_;_;_;магазин
купить;318;_;V;A1;Golosa, MiP, LM, МН;3;купила;Fem.Sing.Past;_;_;_;магазин
дорога;319;_;N.Fem.Inan;A1;LM, МН;1;дороги;Gen.Sing;_;_;_;путешествие
дорога;320;_;N.Fem.Inan;A1;LM, МН;2;дорогу;Acc.Sing;_;_;_;путешествие
дорога;321;_;N.Fem.Inan;A1;LM, МН;3;дороге;Dat.Sing;_;_;_;путешествие
курить;322;_;V;A1;MiP, МН;1;курить;Inf;_;_;_;люди, здоровье
курить;323;_;V;A1;MiP, МН;2;курил;Masc.Sing.Past;_;_;_;люди, здоровье
курить;324;_;V;A1;MiP, МН;3;курю;Sing.1.Pres/Fut;_;_;_;люди, здоровье
река;325;_;N.Fem.Inan;A1;MiP, LM, МН;1;реки;Gen.Sing;_;_;_;путешествие
река;326;_;N.Fem.Inan;A1;MiP, LM, МН;2;р;Gen.Sing;_;_;_;путешествие
река;327;_;N.Fem.Inan;A1;MiP, LM, МН;3;реку;Acc.Sing;_;_;_;путешествие
лежать;328;_;V;A1;Golosa, MiP, LM, МН;1;лежит;Sing.3.Pres/Fut;_;_;_;свободное время
лежать;329;_;V;A1;Golosa, MiP, LM, МН;2;лежал;Masc.Sing.Past;_;_;_;свободное время
лежать;330;_;V;A1;Golosa, MiP, LM, МН;3;лежат;Plur.3.Pres/Fut;_;_;_;свободное время
поэт;331;_;N.Masc.Anim;A1;MiP, LM, МН;1;поэт;Nom.Sing;_;_;_;люди, учеба/работа
поэт;332;_;N.Masc.Anim;A1;MiP, LM, МН;2;поэта;Gen.Sing;_;_;_;люди, учеба/работа
поэт;333;_;N.Masc.Anim;A1;MiP, LM, МН;3;поэту;Dat.Sing;_;_;_;люди, учеба/работа
отец;334;_;N.Masc.Anim;A1;LM, МН;1;отец;Nom.Sing;_;_;_;люди
отец;335;_;N.Masc.Anim;A1;LM, МН;2;отца;Gen.Sing;_;_;_;люди
отец;336;_;N.Masc.Anim;A1;LM, МН;3;отцом;Ins.Sing;_;_;_;люди
комната;337;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;комнату;Acc.Sing;_;_;_;жилье
комната;338;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;комнате;Loc.Sing;_;_;_;жилье
комната;339;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;комнаты;Gen.Sing;_;_;_;жилье
любить;340;_;V;A1;Golosa, MiP, LM, МН;1;люблю;Sing.1.Pres/Fut;_;_;_;внутренний мир
любить;341;_;V;A1;Golosa, MiP, LM, МН;2;любит;Sing.3.Pres/Fut;_;_;_;внутренний мир
любить;342;_;V;A1;Golosa, MiP, LM, МН;3;любил;Masc.Sing.Past;_;_;_;внутренний мир
картина;343;_;N.Fem.Inan;A1;LM, МН;1;картина;Nom.Sing;_;_;_;жилье, свободное время
картина;344;_;N.Fem.Inan;A1;LM, МН;2;картину;Acc.Sing;_;_;_;жилье, свободное время
картина;345;_;N.Fem.Inan;A1;LM, МН;3;картины;Gen.Sing;_;_;_;жилье, свободное время
жена;346;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;1;жена;Nom.Sing;_;_;_;люди
жена;347;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;2;женой;Ins.Sing;_;_;_;люди
жена;348;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;3;жены;Gen.Sing;_;_;_;люди
учитель;349;_;N.Masc.Anim;A1;Golosa, MiP, МН;1;учитель;Nom.Sing;_;_;_;люди, учеба/работа
учитель;350;_;N.Masc.Anim;A1;Golosa, MiP, МН;2;учителя;Nom.Plur;_;_;_;люди, учеба/работа
учитель;351;_;N.Masc.Anim;A1;Golosa, MiP, МН;3;учителей;Gen.Plur;_;_;_;люди, учеба/работа
мечтать;352;_;V;A1;MiP, МН, Кс;1;мечтала;Fem.Sing.Past;_;_;_;внутренний мир
мечтать;353;_;V;A1;MiP, МН, Кс;2;мечтал;Masc.Sing.Past;_;_;_;внутренний мир
мечтать;354;_;V;A1;MiP, МН, Кс;3;мечтает;Sing.3.Pres/Fut;_;_;_;внутренний мир
мочь;355;_;V;A1;Golosa, MiP, LM, МН;1;может;Sing.3.Pres/Fut;_;_;_;люди, свободное время
мочь;356;_;V;A1;Golosa, MiP, LM, МН;2;могут;Plur.3.Pres/Fut;_;_;_;люди, свободное время
мочь;357;_;V;A1;Golosa, MiP, LM, МН;3;могу;Sing.1.Pres/Fut;_;_;_;люди, свободное время
черный;358;_;A;A1;LM, МН;1;чёрных;Gen.Plur;_;_;_;описание
черный;359;_;A;A1;LM, МН;2;чёрной;Gen.Fem.Sing;_;_;_;описание
черный;360;_;A;A1;LM, МН;3;чёрными;Ins.Plur;_;_;_;описание
район;361;_;N.Masc.Inan;A1;MiP, LM, МН;1;района;Gen.Sing;_;_;_;путешествие, жилье
район;362;_;N.Masc.Inan;A1;MiP, LM, МН;2;районе;Loc.Sing;_;_;_;путешествие, жилье
район;363;_;N.Masc.Inan;A1;MiP, LM, МН;3;районах;Loc.Plur;_;_;_;путешествие, жилье
любовь;364;_;N.Fem.Inan;A1;LM, МН;1;любовь;Nom.Sing;_;_;_;внутренний мир, люди
любовь;365;_;N.Fem.Inan;A1;LM, МН;2;любви;Gen.Sing;_;_;_;внутренний мир, люди
любовь;366;_;N.Fem.Inan;A1;LM, МН;3;любовью;Ins.Sing;_;_;_;внутренний мир, люди
называться;367;_;V;A1;MiP, LM, МН;1;называется;Sing.3.Pres/Fut;_;_;_;описание
называться;368;_;V;A1;MiP, LM, МН;2;называются;Plur.3.Pres/Fut;_;_;_;описание
называться;369;_;V;A1;MiP, LM, МН;3;называлась;Fem.Sing.Past;_;_;_;описание
театр;370;_;N.Masc.Inan;A1;Golosa, MiP, МН;1;театре;Loc.Sing;_;_;_;свободное время
театр;371;_;N.Masc.Inan;A1;Golosa, MiP, МН;2;театра;Gen.Sing;_;_;_;свободное время
театр;372;_;N.Masc.Inan;A1;Golosa, MiP, МН;3;театр;Nom.Sing;_;_;_;свободное время
неделя;373;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;неделю;Acc.Sing;_;_;_;мера, время
неделя;374;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;недели;Gen.Sing;_;_;_;мера, время
неделя;375;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;неделе;Loc.Sing;_;_;_;мера, время
написать;376;_;A;A1;Golosa, MiP, LM, МН;1;написано;Neut.Sing;_;_;_;учеба/работа, люди
написать;377;_;V;A1;Golosa, MiP, LM, МН;2;написал;Masc.Sing.Past;_;_;_;учеба/работа, люди, общение
написать;378;_;V;A1;Golosa, MiP, LM, МН;3;написать;Inf;_;_;_;учеба/работа, люди, общение
предмет;379;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;1;предметов;Gen.Plur;_;_;_;учеба/работа
предмет;380;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;2;предметы;Nom.Plur;_;_;_;учеба/работа
предмет;381;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;3;предмет;Acc.Sing;_;_;_;учеба/работа
сын;382;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;1;сын;Nom.Sing;_;_;_;люди
сын;383;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;2;сына;Acc.Sing;_;_;_;люди
сын;384;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;3;сыну;Dat.Sing;_;_;_;люди
литература;385;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;литературы;Gen.Sing;_;_;_;учеба/работа, свободное время
литература;386;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;литературе;Loc.Sing;_;_;_;учеба/работа, свободное время
литература;387;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;литература;Nom.Sing;_;_;_;учеба/работа, свободное время
магазин;388;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;1;магазина;Gen.Sing;_;_;_;магазин
магазин;389;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;2;магазинах;Loc.Plur;_;_;_;магазин
магазин;390;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;3;магазинов;Gen.Plur;_;_;_;магазин
настоящий;391;_;A;A1;MiP, МН;1;настоящее;Inan.Acc.Neut.Sing;_;_;_;время, описание
настоящий;392;_;A;A1;MiP, МН;2;настоящий;Nom.Masc.Sing;_;_;_;время, описание
настоящий;393;_;A;A1;MiP, МН;3;настоящая;Nom.Fem.Sing;_;_;_;время, описание
смерть;394;_;N.Fem.Inan;A1;Golosa, MiP, МН;1;смерти;Gen.Sing;_;_;_;люди, время
смерть;395;_;N.Fem.Inan;A1;Golosa, MiP, МН;2;смерть;Nom.Sing;_;_;_;люди, время
смерть;396;_;N.Fem.Inan;A1;Golosa, MiP, МН;3;смертью;Ins.Sing;_;_;_;люди, время
муж;397;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;1;муж;Nom.Sing;_;_;_;люди
муж;398;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;2;мужа;Gen.Sing;_;_;_;люди
муж;399;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;3;мужем;Ins.Sing;_;_;_;люди
находиться;400;_;V;A1;MiP, LM, МН;1;находится;Sing.3.Pres/Fut;_;_;_;путешествие, жилье
находиться;401;_;V;A1;MiP, LM, МН;2;находятся;Plur.3.Pres/Fut;_;_;_;путешествие, жилье
находиться;402;_;V;A1;MiP, LM, МН;3;находился;Masc.Sing.Past;_;_;_;путешествие, жилье
государственный;403;_;A;A1;Golosa, MiP, МН;1;государственных;Gen.Plur;_;_;_;учеба/работа, политика
государственный;404;_;A;A1;Golosa, MiP, МН;2;государственной;Gen.Fem.Sing;_;_;_;учеба/работа, политика
государственный;405;_;A;A1;Golosa, MiP, МН;3;государственного;Gen.Masc.Sing;_;_;_;учеба/работа, политика
старый;406;_;A;A1;Golosa, MiP, LM, МН;1;старых;Gen.Plur;_;_;_;люди, мера, время
старый;407;_;A;A1;Golosa, MiP, LM, МН;2;старый;Nom.Masc.Sing;_;_;_;люди, мера, время
старый;408;_;A;A1;Golosa, MiP, LM, МН;3;старая;Nom.Fem.Sing;_;_;_;люди, мера, время
нравиться;409;_;V;A1;Golosa, MiP, LM, МН;1;нравится;Sing.3.Pres/Fut;_;_;_;внутренний мир
нравиться;410;_;V;A1;Golosa, MiP, LM, МН;2;нравятся;Plur.3.Pres/Fut;_;_;_;внутренний мир
нравиться;411;_;V;A1;Golosa, MiP, LM, МН;3;нравилось;Neut.Sing.Past;_;_;_;внутренний мир
современный;412;_;A;A1;MiP, МН;1;современной;Gen.Fem.Sing;_;_;_;время
современный;413;_;A;A1;MiP, МН;2;современных;Gen.Plur;_;_;_;время
современный;414;_;A;A1;MiP, МН;3;современная;Nom.Fem.Sing;_;_;_;время
газета;415;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;газеты;Gen.Sing;_;_;_;свободное время, учеба/работа
газета;416;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;газет;Gen.Plur;_;_;_;свободное время, учеба/работа
газета;417;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;газету;Acc.Sing;_;_;_;свободное время, учеба/работа
музыка;418;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;музыка;Nom.Sing;_;_;_;свободное время
музыка;419;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;музыку;Acc.Sing;_;_;_;свободное время
музыка;420;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;музыки;Gen.Sing;_;_;_;свободное время
журнал;421;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;1;журнала;Gen.Sing;_;_;_;свободное время, учеба/работа
журнал;422;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;2;журнал;Acc.Sing;_;_;_;свободное время, учеба/работа
журнал;423;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;3;журналов;Gen.Plur;_;_;_;свободное время, учеба/работа
экономика;424;_;N.Fem.Inan;A1;Golosa, MiP, МН;1;экономики;Gen.Sing;_;_;_;учеба/работа
экономика;425;_;N.Fem.Inan;A1;Golosa, MiP, МН;2;экономика;Nom.Sing;_;_;_;учеба/работа
экономика;426;_;N.Fem.Inan;A1;Golosa, MiP, МН;3;экономике;Loc.Sing;_;_;_;учеба/работа
письмо;427;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;1;письмо;Acc.Sing;_;_;_;учеба/работа, люди
письмо;428;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;2;письма;Gen.Sing;_;_;_;учеба/работа, люди
письмо;429;_;N.Neut.Inan;A1;Golosa, MiP, LM, МН;3;письме;Loc.Sing;_;_;_;учеба/работа, люди
дедушка;430;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;1;дедушка;Nom.Sing;_;_;_;люди
дедушка;431;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;2;дедушкой;Ins.Sing;_;_;_;люди
дедушка;432;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;3;дедушки;Gen.Sing;_;_;_;люди
девушка;433;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;1;девушка;Nom.Sing;_;_;_;люди
девушка;434;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;2;девушки;Nom.Plur;_;_;_;люди
девушка;435;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН;3;девушку;Acc.Sing;_;_;_;люди
обедать;436;_;V;A1;Golosa, MiP, LM, МН;1;обедать;Inf;_;_;_;еда
обедать;437;_;V;A1;Golosa, MiP, LM, МН;2;обедали;Plur.Past;_;_;_;еда
обедать;438;_;V;A1;Golosa, MiP, LM, МН;3;обедал;Masc.Sing.Past;_;_;_;еда
бабушка;439;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН, Поехали;1;бабушка;Nom.Sing;_;_;_;люди
бабушка;440;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН, Поехали;2;бабушки;Gen.Sing;_;_;_;люди
бабушка;441;_;N.Fem.Anim;A1;Golosa, MiP, LM, МН, Поехали;3;бабушку;Acc.Sing;_;_;_;люди
стена;442;_;N.Fem.Inan;A1;Golosa, MiP, МН;1;стене;Dat.Sing;_;_;_;жилье
стена;443;_;N.Fem.Inan;A1;Golosa, MiP, МН;2;стенах;Loc.Plur;_;_;_;жилье
стена;444;_;N.Fem.Inan;A1;Golosa, MiP, МН;3;стену;Acc.Sing;_;_;_;жилье
опаздывать;445;_;V;A1;Golosa, MiP, МН;1;опаздывая;Pres/Fut;_;_;_;время, учеба/работа
опаздывать;446;_;V;A1;Golosa, MiP, МН;2;опаздывают;Plur.3.Pres/Fut;_;_;_;время, учеба/работа
опаздывать;447;_;V;A1;Golosa, MiP, МН;3;опаздывал;Masc.Sing.Past;_;_;_;время, учеба/работа
море;448;_;N.Neut.Inan;A1;MiP, МН;1;моря;Gen.Sing;_;_;_;путешествие
море;449;_;N.Neut.Inan;A1;MiP, МН;2;море;Nom.Sing;_;_;_;путешествие
море;450;_;N.Neut.Inan;A1;MiP, МН;3;морю;Dat.Sing;_;_;_;путешествие
брат;451;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН, Поехали;1;брат;Nom.Sing;_;_;_;люди
брат;452;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН, Поехали;2;брата;Acc.Sing;_;_;_;люди
брат;453;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН, Поехали;3;братья;Nom.Plur;_;_;_;люди
отдыхать;454;_;V;A1;Golosa, MiP, LM, МН;1;отдыхать;Inf;_;_;_;свободное время
отдыхать;455;_;V;A1;Golosa, MiP, LM, МН;2;отдыхают;Plur.3.Pres/Fut;_;_;_;свободное время
отдыхать;456;_;V;A1;Golosa, MiP, LM, МН;3;отдыхали;Plur.Past;_;_;_;свободное время
плохой;457;_;A;A1;Golosa, MiP, LM, МН;1;хуже;Comp;_;_;_;описание
плохой;458;_;A;A1;Golosa, MiP, LM, МН;2;плохо;Neut.Sing;_;_;_;описание
плохой;459;_;A;A1;Golosa, MiP, LM, МН;3;плохого;Gen.Neut.Sing;_;_;_;описание
роман;460;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;1;романа;Gen.Sing;_;_;_;учеба/работа, свободное время
роман;461;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;2;роман;Nom.Sing;_;_;_;учеба/работа, свободное время
роман;462;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;3;романе;Loc.Sing;_;_;_;учеба/работа, свободное время
петь;463;_;V;A1;MiP, LM, МН;1;петь;Inf;_;_;_;учеба/работа, свободное время
петь;464;_;V;A1;MiP, LM, МН;2;пели;Plur.Past;_;_;_;учеба/работа, свободное время
петь;465;_;V;A1;MiP, LM, МН;3;поёт;Sing.3.Pres/Fut;_;_;_;учеба/работа, свободное время
писать;466;_;V;A1;Golosa, MiP, LM, МН;1;писал;Masc.Sing.Past;_;_;_;учеба/работа, люди, общение
писать;467;_;V;A1;Golosa, MiP, LM, МН;2;писать;Inf;_;_;_;учеба/работа, люди, общение
писать;468;_;V;A1;Golosa, MiP, LM, МН;3;пишет;Sing.3.Pres/Fut;_;_;_;учеба/работа, люди, общение
белый;469;_;A;A1;Golosa, MiP, LM, МН, Поехали;1;белые;Nom.Plur;_;_;_;описание
белый;470;_;A;A1;Golosa, MiP, LM, МН, Поехали;2;белым;Ins.Masc.Sing;_;_;_;описание
белый;471;_;A;A1;Golosa, MiP, LM, МН, Поехали;3;белыми;Ins.Plur;_;_;_;описание
гость;472;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;1;гости;Nom.Plur;_;_;_;люди
гость;473;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;2;гость;Nom.Sing;_;_;_;люди
гость;474;_;N.Masc.Anim;A1;Golosa, MiP, LM, МН;3;гостях;Loc.Plur;_;_;_;люди
телефон;475;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;1;телефону;Dat.Sing;_;_;_;люди
телефон;476;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;2;телефон;Acc.Sing;_;_;_;люди
телефон;477;_;N.Masc.Inan;A1;Golosa, MiP, LM, МН;3;тел;Nom.Sing;_;_;_;люди
математика;478;_;N.Fem.Inan;A1;Golosa, MiP, МН;1;математики;Gen.Sing;_;_;_;учеба/работа
математика;479;_;N.Fem.Inan;A1;Golosa, MiP, МН;2;математика;Nom.Sing;_;_;_;учеба/работа
математика;480;_;N.Fem.Inan;A1;Golosa, MiP, МН;3;математике;Dat.Sing;_;_;_;учеба/работа
фирма;481;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;1;фирмы;Gen.Sing;_;_;_;учеба/работа
фирма;482;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;2;фирма;Nom.Sing;_;_;_;учеба/работа
фирма;483;_;N.Fem.Inan;A1;Golosa, MiP, LM, МН;3;фирм;Gen.Plur;_;_;_;учеба/работа
писатель;484;_;N.Masc.Anim;A1;Golosa, MiP, МН;1;писатель;Nom.Sing;_;_;_;учеба/работа, люди
писатель;485;_;N.Masc.Anim;A1;Golosa, MiP, МН;2;писателя;Gen.Sing;_;_;_;учеба/работа, люди
писатель;486;_;N.Masc.Anim;A1;Golosa, MiP, МН;3;писателей;Gen.Plur;_;_;_;учеба/работа, люди
мальчик;487;_;N.Masc.Anim;A1;LM, МН;1;мальчик;Nom.Sing;_;_;_;люди
мальчик;488;_;N.Masc.Anim;A1;LM, МН;2;мальчика;Acc.Sing;_;_;_;люди
мальчик;489;_;N.Masc.Anim;A1;LM, МН;3;мальчики;Nom.Plur;_;_;_;люди
экономический;490;_;A;A1;Golosa, МН;1;экономических;Gen.Plur;_;_;_;учеба/работа, политика
экономический;491;_;A;A1;Golosa, МН;2;экономической;Gen.Fem.Sing;_;_;_;учеба/работа, политика
